stat_name,stat_displayValue,stat_label,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,game_id
firstDowns,16,1st Downs,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
thirdDownEff,6-14,3rd down efficiency,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
fourthDownEff,0-1,4th down efficiency,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
totalYards,373,Total Yards,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
netPassingYards,284,Passing,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
completionAttempts,19-29,Comp-Att,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
yardsPerPass,9.4,Yards per pass,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
rushingYards,101,Rushing,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
rushingAttempts,29,Rushing Attempts,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
yardsPerRushAttempt,3.5,Yards per rush,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
totalPenaltiesYards,0-0,Penalties,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
turnovers,0,Turnovers,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
fumblesLost,0,Fumbles lost,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
interceptions,0,Interceptions thrown,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
possessionTime,17:08,Possession,30,s:20~l:23~t:30,usc-trojans,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,242410259
firstDowns,18,1st Downs,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
thirdDownEff,5-13,3rd down efficiency,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
fourthDownEff,0-0,4th down efficiency,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
totalYards,294,Total Yards,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
netPassingYards,180,Passing,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
completionAttempts,14-29,Comp-Att,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
yardsPerPass,5.3,Yards per pass,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
rushingYards,141,Rushing,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
rushingAttempts,34,Rushing Attempts,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
yardsPerRushAttempt,4.1,Yards per rush,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
totalPenaltiesYards,0-0,Penalties,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
turnovers,3,Turnovers,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
fumblesLost,2,Fumbles lost,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
interceptions,1,Interceptions thrown,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
possessionTime,19:30,Possession,259,s:20~l:23~t:259,virginia-tech-hokies,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Hokies,74232D,c2c1ba,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,242410259
firstDowns,17,1st Downs,2638,s:20~l:23~t:2638,utep-miners,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,242460009
thirdDownEff,3-18,3rd down efficiency,2638,s:20~l:23~t:2638,utep-miners,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,242460009
fourthDownEff,0-0,4th down efficiency,2638,s:20~l:23~t:2638,utep-miners,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,242460009
totalYards,283,Total Yards,2638,s:20~l:23~t:2638,utep-miners,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,242460009
