stat_name,stat_displayValue,stat_label,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,game_id
fumblesLost,1,Fumbles lost,213,s:20~l:23~t:213,penn-state-nittany-lions,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Nittany Lions,00265D,002e5c,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,400547642
interceptions,2,Interceptions thrown,213,s:20~l:23~t:213,penn-state-nittany-lions,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Nittany Lions,00265D,002e5c,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,400547642
possessionTime,33:42,Possession,213,s:20~l:23~t:213,penn-state-nittany-lions,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Nittany Lions,00265D,002e5c,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,400547642
firstDowns,11,1st Downs,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
thirdDownEff,5-13,3rd down efficiency,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
fourthDownEff,1-2,4th down efficiency,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
totalYards,246,Total Yards,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
netPassingYards,222,Passing,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
completionAttempts,12-22,Comp-Att,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
yardsPerPass,10.1,Yards per pass,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
rushingYards,24,Rushing,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
rushingAttempts,29,Rushing Attempts,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
yardsPerRushAttempt,0.8,Yards per rush,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
totalPenaltiesYards,8-47,Penalties,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
turnovers,1,Turnovers,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
fumblesLost,1,Fumbles lost,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
interceptions,0,Interceptions thrown,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
possessionTime,25:27,Possession,2116,s:20~l:23~t:2116,ucf-knights,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,400547642
firstDowns,10,1st Downs,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
thirdDownEff,4-14,3rd down efficiency,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
fourthDownEff,0-0,4th down efficiency,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
totalYards,174,Total Yards,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
netPassingYards,104,Passing,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
completionAttempts,13-22,Comp-Att,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
yardsPerPass,4.7,Yards per pass,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
rushingYards,70,Rushing,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
rushingAttempts,31,Rushing Attempts,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
yardsPerRushAttempt,2.3,Yards per rush,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
totalPenaltiesYards,10-91,Penalties,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
turnovers,1,Turnovers,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
fumblesLost,1,Fumbles lost,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
interceptions,0,Interceptions thrown,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
possessionTime,31:28,Possession,2428,s:20~l:23~t:2428,north-carolina-central-eagles,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,Eagles,880023,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,400547643
firstDowns,32,1st Downs,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
thirdDownEff,2-8,3rd down efficiency,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
fourthDownEff,1-1,4th down efficiency,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
totalYards,582,Total Yards,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
netPassingYards,374,Passing,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
completionAttempts,33-46,Comp-Att,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
yardsPerPass,8.1,Yards per pass,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
rushingYards,208,Rushing,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
rushingAttempts,28,Rushing Attempts,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
yardsPerRushAttempt,7.4,Yards per rush,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
totalPenaltiesYards,8-72,Penalties,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
turnovers,2,Turnovers,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
fumblesLost,1,Fumbles lost,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
interceptions,1,Interceptions thrown,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
possessionTime,28:32,Possession,151,s:20~l:23~t:151,east-carolina-pirates,East Carolina,Pirates,ECU,East Carolina Pirates,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,400547643
firstDowns,17,1st Downs,2636,s:20~l:23~t:2636,ut-san-antonio-roadrunners,UT San Antonio,Roadrunners,UTSA,UT San Antonio Roadrunners,Roadrunners,002A5C,f47321,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,400547644
