stat_name,stat_displayValue,stat_label,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,game_id
netPassingYards,141,Passing,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
completionAttempts,19-31,Comp-Att,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
yardsPerPass,4.5,Yards per pass,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
rushingYards,130,Rushing,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
rushingAttempts,35,Rushing Attempts,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
yardsPerRushAttempt,3.7,Yards per rush,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
totalPenaltiesYards,3-30,Penalties,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
turnovers,1,Turnovers,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
fumblesLost,1,Fumbles lost,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
interceptions,0,Interceptions thrown,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
possessionTime,19:40,Possession,93,s:20~l:23~t:93,murray-state-racers,Murray State,Racers,MURR,Murray State Racers,Racers,002148,000e00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,272420097
firstDowns,30,1st Downs,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
thirdDownEff,5-7,3rd down efficiency,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
fourthDownEff,0-0,4th down efficiency,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
totalYards,655,Total Yards,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
netPassingYards,394,Passing,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
completionAttempts,18-23,Comp-Att,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
yardsPerPass,17.1,Yards per pass,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
rushingYards,261,Rushing,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
rushingAttempts,41,Rushing Attempts,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
yardsPerRushAttempt,6.4,Yards per rush,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
totalPenaltiesYards,10-83,Penalties,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
turnovers,0,Turnovers,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
fumblesLost,0,Fumbles lost,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
interceptions,0,Interceptions thrown,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
possessionTime,17:00,Possession,97,s:20~l:23~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,ad000a,cccccc,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,272420097
firstDowns,16,1st Downs,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
thirdDownEff,4-15,3rd down efficiency,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
fourthDownEff,0-2,4th down efficiency,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
totalYards,235,Total Yards,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
netPassingYards,179,Passing,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
completionAttempts,19-32,Comp-Att,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
yardsPerPass,5.2,Yards per pass,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
rushingYards,70,Rushing,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
rushingAttempts,34,Rushing Attempts,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
yardsPerRushAttempt,2.1,Yards per rush,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
totalPenaltiesYards,7-74,Penalties,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
turnovers,0,Turnovers,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
fumblesLost,0,Fumbles lost,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
interceptions,0,Interceptions thrown,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
possessionTime,18:22,Possession,2084,s:20~l:23~t:2084,buffalo-bulls,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,272420164
firstDowns,26,1st Downs,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
thirdDownEff,7-11,3rd down efficiency,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
fourthDownEff,0-1,4th down efficiency,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
totalYards,563,Total Yards,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
netPassingYards,328,Passing,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
completionAttempts,16-25,Comp-Att,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
yardsPerPass,13.1,Yards per pass,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
rushingYards,235,Rushing,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
rushingAttempts,41,Rushing Attempts,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
yardsPerRushAttempt,5.7,Yards per rush,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
totalPenaltiesYards,9-80,Penalties,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
turnovers,1,Turnovers,164,s:20~l:23~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,272420164
