stat_name,stat_displayValue,stat_label,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,game_id
firstDowns,14,1st Downs,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
thirdDownEff,4-14,3rd down efficiency,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
fourthDownEff,0-1,4th down efficiency,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
totalYards,237,Total Yards,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
netPassingYards,149,Passing,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
completionAttempts,12-26,Comp-Att,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
yardsPerPass,5.7,Yards per pass,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
rushingYards,88,Rushing,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
rushingAttempts,35,Rushing Attempts,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
yardsPerRushAttempt,2.5,Yards per rush,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
totalPenaltiesYards,4-55,Penalties,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
turnovers,3,Turnovers,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
fumblesLost,0,Fumbles lost,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
interceptions,3,Interceptions thrown,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
possessionTime,29:44,Possession,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,322430009
firstDowns,25,1st Downs,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
thirdDownEff,7-13,3rd down efficiency,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
fourthDownEff,1-1,4th down efficiency,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
totalYards,554,Total Yards,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
netPassingYards,249,Passing,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
completionAttempts,16-20,Comp-Att,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
yardsPerPass,12.5,Yards per pass,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
rushingYards,305,Rushing,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
rushingAttempts,51,Rushing Attempts,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
yardsPerRushAttempt,6.0,Yards per rush,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
totalPenaltiesYards,4-30,Penalties,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
turnovers,1,Turnovers,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
fumblesLost,1,Fumbles lost,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
interceptions,0,Interceptions thrown,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
possessionTime,30:16,Possession,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,322430009
firstDowns,3,1st Downs,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
thirdDownEff,3-15,3rd down efficiency,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
fourthDownEff,0-0,4th down efficiency,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
totalYards,59,Total Yards,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
netPassingYards,56,Passing,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
completionAttempts,9-23,Comp-Att,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
yardsPerPass,2.4,Yards per pass,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
rushingYards,3,Rushing,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
rushingAttempts,24,Rushing Attempts,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
yardsPerRushAttempt,0.1,Yards per rush,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
totalPenaltiesYards,5-29,Penalties,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
turnovers,1,Turnovers,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
fumblesLost,0,Fumbles lost,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
interceptions,1,Interceptions thrown,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
possessionTime,23:23,Possession,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,322430041
