game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,interceptionYards,interceptionTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,114319,s:20~l:23~a:114319,7a6a4953c83e75f284b8ce3c2348e07f,Mike,McGann,Mike McGann,18/37,203,5.5,1,2,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,138115,s:20~l:23~a:138115,f10e658326174625e25fb2f4304c1009,Umar,Ferguson,Umar Ferguson,,,,,,,16,42,2.6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,156436,s:20~l:23~a:156436,2fff1e0f293bbd9e12dc4d4a052e33fa,Michael,Billops,Michael Billops,,,,,,,10,10,1.0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,114319,s:20~l:23~a:114319,7a6a4953c83e75f284b8ce3c2348e07f,Mike,McGann,Mike McGann,,,,,,,5,8,1.6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,162773,s:20~l:23~a:162773,dd1564fcb64f9260764a485b343bf30a,Josh,Bundy,Josh Bundy,,,,,,,3,3,1.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,156833,s:20~l:23~a:156833,8397fd7be8b9a6d2ff920b7c3d5ece52,Bruce,Gordon,Bruce Gordon,,,,,,,,,,,,6,98,16.3,0,55,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,179322,s:20~l:23~a:179322,c9bbc92f7ae356dbed7900441b943002,Domerio,Hamilton,Domerio Hamilton,,,,,,,,,,,,2,45,22.5,0,36,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,114315,s:20~l:23~a:114315,f4fc5a826b0fe74300d4b4aa641de20a,Jamel,Harris,Jamel Harris,,,,,,,,,,,,3,34,11.3,0,15,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,128275,s:20~l:23~a:128275,e99cc0bf0e71762cd328b68d00a10c3e,Brian,Allbrooks,Brian Allbrooks,,,,,,,,,,,,4,13,3.3,0,9,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,138115,s:20~l:23~a:138115,f10e658326174625e25fb2f4304c1009,Umar,Ferguson,Umar Ferguson,,,,,,,,,,,,1,11,11.0,1,11,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,138239,s:20~l:23~a:138239,03875d9321d134cdae8ece8b5eefad69,William,Bradley,William Bradley,,,,,,,,,,,,1,6,6.0,0,6,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,156436,s:20~l:23~a:156436,2fff1e0f293bbd9e12dc4d4a052e33fa,Michael,Billops,Michael Billops,,,,,,,,,,,,1,-4,-4.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,146587,s:20~l:23~a:146587,53a385de447b73e64be4c2c48d74b432,Ray,Lamb,Ray Lamb,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,162785,s:20~l:23~a:162785,4032f9d0efa898313271b42b62535858,Willie,Hardemon,Willie Hardemon,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,175649,s:20~l:23~a:175649,e4871c504e536e16c0931758e89f2b89,Nick,Santa Cruz,Nick Santa Cruz,,,,,,,,,,,,,,,,,,,2,1,0.5,2,0,,,,,,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,156465,s:20~l:23~a:156465,e84f0be85af6253800ec09d9b8cc201d,Ryan,Lux,Ryan Lux,,,,,,,,,,,,,,,,,,,,,,,,0/0,0.0,0,2/2,2,,,,,,,,,,,
252440009,218,s:20~l:23~t:218,temple-owls,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,156457,s:20~l:23~a:156457,f790b5b8160d3397d5346f36e70208e2,Jake,Hendy,Jake Hendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,291,36.4,0,0,44,,,,,
252440009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,160303,s:20~l:23~a:160303,7b0405b702e1386d60f04a090b35af89,Rudy,Carpenter,Rudy Carpenter,5/7,51,7.3,1,0,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,175829,s:20~l:23~a:175829,935a49e25b69fbe578d79d083d7cf617,Keegan,Herring,Keegan Herring,,,,,,,12,134,11.2,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252440009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,155450,s:20~l:23~a:155450,cc6c23591e2a119639b9e3dbd6032417,Preston,Jones,Preston Jones,,,,,,,10,73,7.3,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
