game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,interceptionYards,interceptionTouchdowns,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,149543,s:20~l:23~a:149543,f1b6f1c733b124848d7744662a07674d,Jason,Murrietta,Jason Murrietta,15/20,259,13.0,2,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,178141,s:20~l:23~a:178141,9b68985c460feee1a013d05ebc8ea989,Alex,Henderson,Alex Henderson,,,,,,,14,44,3.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,149563,s:20~l:23~a:149563,a18b6cf9034bbd528467c4b0925d196c,Alex,Watson,Alex Watson,,,,,,,1,8,8.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,149548,s:20~l:23~a:149548,46212df6380d85e97291294dda8a53fa,Josh,Sayles,Josh Sayles,,,,,,,2,8,4.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,162139,s:20~l:23~a:162139,e783c9cdcb9910f988e39002f8e6b6f5,Lance,Kriesien,Lance Kriesien,,,,,,,5,8,1.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,137099,s:20~l:23~a:137099,9b507930a612acda752d90e75cefb028,Gerald,Commissiong,Gerald Commissiong,,,,,,,2,2,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,149543,s:20~l:23~a:149543,f1b6f1c733b124848d7744662a07674d,Jason,Murrietta,Jason Murrietta,,,,,,,15,-17,-1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,149563,s:20~l:23~a:149563,a18b6cf9034bbd528467c4b0925d196c,Alex,Watson,Alex Watson,,,,,,,,,,,,11,206,18.7,2,0,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,162144,s:20~l:23~a:162144,992f0c3d6ddbf3bc0c601bb3ba5e78e7,Skyler,Moore,Skyler Moore,,,,,,,,,,,,2,39,19.5,0,0,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,137099,s:20~l:23~a:137099,9b507930a612acda752d90e75cefb028,Gerald,Commissiong,Gerald Commissiong,,,,,,,,,,,,1,19,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,178141,s:20~l:23~a:178141,9b68985c460feee1a013d05ebc8ea989,Alex,Henderson,Alex Henderson,,,,,,,,,,,,1,-5,-5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,185421,s:20~l:23~a:185421,ff7de83a2d7e3d975de0b169c92f46d4,Adam,Wright,Adam Wright,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,135901,s:20~l:23~a:135901,1774b9cfee0b1b07f269c93b0883d5b6,Ricky,Wilson,Ricky Wilson,,,,,,,,,,,,,,,,,,,2,76,38.0,44,0,,,,,,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,135901,s:20~l:23~a:135901,1774b9cfee0b1b07f269c93b0883d5b6,Ricky,Wilson,Ricky Wilson,,,,,,,,,,,,,,,,,,,,,,,,2,12,6.0,12,0,,,,,,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,178134,s:20~l:23~a:178134,5fa434b5a47e675e00ad43957334fe38,Robbie,Dehaze,Robbie Dehaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0/2,0.0,0,2/2,2,,,,,,
262430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,171171,s:20~l:23~a:171171,bf58ca293ac10da2474e8ba3a53019ec,Rhian,Madrid,Rhian Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,201,40.2,0,0,68
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,160303,s:20~l:23~a:160303,7b0405b702e1386d60f04a090b35af89,Rudy,Carpenter,Rudy Carpenter,17/24,261,10.9,2,1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,183321,s:20~l:23~a:183321,7f648c0f38e6e6262942d80f8e812e6e,Dimitri,Nance,Dimitri Nance,,,,,,,10,61,6.1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,175829,s:20~l:23~a:175829,935a49e25b69fbe578d79d083d7cf617,Keegan,Herring,Keegan Herring,,,,,,,7,34,4.9,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,175826,s:20~l:23~a:175826,b86c33b0b4d1361d184a538afd3924c5,Shaun,DeWitty,Shaun DeWitty,,,,,,,6,34,5.7,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,183332,s:20~l:23~a:183332,9b368c6a30c6a6dc97b53f85d0d59431,Ryan,Torain,Ryan Torain,,,,,,,5,13,2.6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,160303,s:20~l:23~a:160303,7b0405b702e1386d60f04a090b35af89,Rudy,Carpenter,Rudy Carpenter,,,,,,,6,12,2.0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,144955,s:20~l:23~a:144955,170ff9bf1861d5e18227d0c7a0bbce16,Rudy,Burgess,Rudy Burgess,,,,,,,,,,,,7,112,16.0,0,40,,,,,,,,,,,,,,,,,,,,,,,
