game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt,interceptionYards,interceptionTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,498136,s:20~l:23~a:498136,d4ae980eb4b3c5c80118ea759329c1c9,Chase,Cartwright,Chase Cartwright,9/21,127,6.0,1,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,477886,s:20~l:23~a:477886,0352f33c83ece7b4dc279189a641f2ad,Cary,Grossart,Cary Grossart,3/5,22,4.4,0,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,482498,s:20~l:23~a:482498,157d1c7781ebde83c2647f3189638097,Covaughn,DeBoskie-Johnson,Covaughn DeBoskie-Johnson,,,,,,,15,82,5.5,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,498135,s:20~l:23~a:498135,d24099be2d715bb7ebee385d3d31cac5,Zach,Bauman,Zach Bauman,,,,,,,8,7,0.9,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,533749,s:20~l:23~a:533749,fa9c87cad3dda7cde1a3d48c99c291de,Casey,Jahn,Casey Jahn,,,,,,,6,6,1.0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,498136,s:20~l:23~a:498136,d4ae980eb4b3c5c80118ea759329c1c9,Chase,Cartwright,Chase Cartwright,,,,,,,3,4,1.3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,477886,s:20~l:23~a:477886,0352f33c83ece7b4dc279189a641f2ad,Cary,Grossart,Cary Grossart,,,,,,,2,-10,-5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,515303,s:20~l:23~a:515303,f978fc483d804143f7e49eaf4c952f4d,R.J.,Rickert,R.J. Rickert,,,,,,,,,,,,2,47,23.5,0,35,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,533749,s:20~l:23~a:533749,fa9c87cad3dda7cde1a3d48c99c291de,Casey,Jahn,Casey Jahn,,,,,,,,,,,,1,25,25.0,0,25,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,515306,s:20~l:23~a:515306,5ced5f8168a23b8eed2f1ae13410ecfb,Dejzon,Walker,Dejzon Walker,,,,,,,,,,,,2,23,11.5,0,12,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,521727,s:20~l:23~a:521727,0e06689d0dfad828a818913b73dbb0a1,Nick,Cole,Nick Cole,,,,,,,,,,,,1,20,20.0,1,20,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,476241,s:20~l:23~a:476241,549dd1c313251ab6c71f4bf750419229,Jake,Hess,Jake Hess,,,,,,,,,,,,1,8,8.0,0,8,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,482498,s:20~l:23~a:482498,157d1c7781ebde83c2647f3189638097,Covaughn,DeBoskie-Johnson,Covaughn DeBoskie-Johnson,,,,,,,,,,,,1,8,8.0,0,8,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,383340,s:20~l:23~a:383340,dbf9c69d89f076edd67c8b42b4e10c06,Austin,Shanks,Austin Shanks,,,,,,,,,,,,1,7,7.0,0,7,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,498139,s:20~l:23~a:498139,b751318e8a521a7f1d7a1f7963b70521,Drew,Emanuel,Drew Emanuel,,,,,,,,,,,,1,6,6.0,0,6,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,498135,s:20~l:23~a:498135,d24099be2d715bb7ebee385d3d31cac5,Zach,Bauman,Zach Bauman,,,,,,,,,,,,2,5,2.5,0,5,,,,,,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,383340,s:20~l:23~a:383340,dbf9c69d89f076edd67c8b42b4e10c06,Austin,Shanks,Austin Shanks,,,,,,,,,,,,,,,,,3,79,26.3,38,0,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,515294,s:20~l:23~a:515294,c41649e524a22269b1d93a9a1af70355,Marcus,Alford,Marcus Alford,,,,,,,,,,,,,,,,,1,19,19.0,19,0,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,484722,s:20~l:23~a:484722,4b56378db40c7e3e55eaa933ce85a9b0,Ca'leve,DeBoskie,Ca'leve DeBoskie,,,,,,,,,,,,,,,,,1,16,16.0,16,0,,,,,,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,383340,s:20~l:23~a:383340,dbf9c69d89f076edd67c8b42b4e10c06,Austin,Shanks,Austin Shanks,,,,,,,,,,,,,,,,,,,,,,1,18,18.0,18,0,,,,,,,,,,,,,
322430009,2464,s:20~l:23~t:2464,northern-arizona-lumberjacks,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,484747,s:20~l:23~a:484747,d076fdb7a14f457e07c41d89fd2edcdb,Andy,Wilder,Andy Wilder,,,,,,,,,,,,,,,,,,,,,,,,,,,8,331,41.4,0,0,61,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504700,s:20~l:23~a:504700,2f0c1940394f2fb117fb6069b5557238,Taylor,Kelly,Taylor Kelly,15/19,247,13.0,1,0,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,517400,s:20~l:23~a:517400,b80a1568aec0300719c725e3a675ecf0,Michael,Eubank,Michael Eubank,1/1,2,2.0,0,0,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,534757,s:20~l:23~a:534757,eedc4958e995604475d434a2fd1874f4,Marion,Grice,Marion Grice,,,,,,,14,107,7.6,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,534754,s:20~l:23~a:534754,52d6ba18b76099b74567a8c7616bb505,D.J.,Foster,D.J. Foster,,,,,,,8,67,8.4,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504700,s:20~l:23~a:504700,2f0c1940394f2fb117fb6069b5557238,Taylor,Kelly,Taylor Kelly,,,,,,,6,43,7.2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,517400,s:20~l:23~a:517400,b80a1568aec0300719c725e3a675ecf0,Michael,Eubank,Michael Eubank,,,,,,,7,36,5.1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,535229,s:20~l:23~a:535229,db2660852d2ca9c4dd3da9a72cf672e9,Richard,Smith,Richard Smith,,,,,,,3,26,8.7,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,480364,s:20~l:23~a:480364,923589816ea3f635a360414d7c9b0f46,Cameron,Marshall,Cameron Marshall,,,,,,,9,14,1.6,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504702,s:20~l:23~a:504702,c3611307c6ea57cea32c99bcf3bb3dfb,Deantre,Lewis,Deantre Lewis,,,,,,,4,12,3.0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,480354,s:20~l:23~a:480354,45030477aed62762a47303f21f548359,Chris,Coyle,Chris Coyle,,,,,,,,,,,,2,65,32.5,0,49,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,516993,s:20~l:23~a:516993,0ff86dcb9e96584817a701d653cc5414,Rashad,Ross,Rashad Ross,,,,,,,,,,,,1,50,50.0,0,50,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,535229,s:20~l:23~a:535229,db2660852d2ca9c4dd3da9a72cf672e9,Richard,Smith,Richard Smith,,,,,,,,,,,,5,45,9.0,1,20,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,534754,s:20~l:23~a:534754,52d6ba18b76099b74567a8c7616bb505,D.J.,Foster,D.J. Foster,,,,,,,,,,,,4,32,8.0,0,16,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504708,s:20~l:23~a:504708,d64ce01a2f37bce9e2f5ea3372e6e1a7,Kevin,Ozier,Kevin Ozier,,,,,,,,,,,,2,29,14.5,0,19,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,480364,s:20~l:23~a:480364,923589816ea3f635a360414d7c9b0f46,Cameron,Marshall,Cameron Marshall,,,,,,,,,,,,2,28,14.0,0,20,,,,,,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,380421,s:20~l:23~a:380421,84e8b2590c6857c91d8ab38993d1b67e,Brandon,Magee,Brandon Magee,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504694,s:20~l:23~a:504694,39a07adeb150bd1b385de511ad13b9b2,Alden,Darby,Alden Darby,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,538878,s:20~l:23~a:538878,f945a4bb7a5c3bad824c266d5b38cbc2,Laiu,Moeakiola,Laiu Moeakiola,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,516993,s:20~l:23~a:516993,0ff86dcb9e96584817a701d653cc5414,Rashad,Ross,Rashad Ross,,,,,,,,,,,,,,,,,1,7,7.0,7,0,,,,,,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,481258,s:20~l:23~a:481258,a9b96864f7b5c2304bf60fe4b21e950d,Robert,Nelson,Robert Chevis Nelson,,,,,,,,,,,,,,,,,,,,,,2,13,6.5,8,0,,,,,,,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504699,s:20~l:23~a:504699,5ce9a661a2fca9550fa7eb7a7f292ed0,Alex,Garoutte,Alex Garoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0/0,0.0,0,9/9,9
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,517405,s:20~l:23~a:517405,27bb9944850cb1e5f2a8031a08a49a3f,Josh,Hubner,Josh Hubner,,,,,,,,,,,,,,,,,,,,,,,,,,,3,136,45.3,0,0,49,,,,,,,
322430009,9,s:20~l:23~t:9,arizona-state-sun-devils,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,504700,s:20~l:23~a:504700,2f0c1940394f2fb117fb6069b5557238,Taylor,Kelly,Taylor Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,32.0,0,0,32,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,521269,s:20~l:23~a:521269,a9530fb4a038c4976ba617421078005c,Mike,Wegzyn,Mike Wegzyn,9/22,56,2.5,0,1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,537066,s:20~l:23~a:537066,e2f6399c8ce1981bb8f4827c0a5a8f32,A.J.,Doyle,A.J. Doyle,0/1,0,0.0,0,0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,382106,s:20~l:23~a:382106,d79eddd76bc7575e531fbc80f15485a0,Chris,Burns,Chris Burns,,,,,,,11,17,1.5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,537066,s:20~l:23~a:537066,e2f6399c8ce1981bb8f4827c0a5a8f32,A.J.,Doyle,A.J. Doyle,,,,,,,1,4,4.0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,483885,s:20~l:23~a:483885,4f139d407fae01f1468bf548980d239f,Jamar,Smith,Jamar Smith,,,,,,,1,2,2.0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,381788,s:20~l:23~a:381788,2257371ce9737ed8626d081755f0893e,Michael,Cox,Michael Cox,,,,,,,5,-4,-0.8,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,521269,s:20~l:23~a:521269,a9530fb4a038c4976ba617421078005c,Mike,Wegzyn,Mike Wegzyn,,,,,,,4,-8,-2.0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,521145,s:20~l:23~a:521145,985486d685e1641ca0ead012bce4b831,Jordan,Broadnax,Jordan Broadnax,,,,,,,2,-8,-4.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,483900,s:20~l:23~a:483900,f4ce015762cff39dff0f5c812e759fda,Rob,Blanchflower,Rob Blanchflower,,,,,,,,,,,,2,17,8.5,0,9,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,537063,s:20~l:23~a:537063,cd34816085b5646e2d78d25628161040,Tajae,Sharpe,Tajae Sharpe,,,,,,,,,,,,1,15,15.0,0,15,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,520781,s:20~l:23~a:520781,6663252eba841c4e1eb236a1eb73e74e,Marken,Michel,Marken Michel,,,,,,,,,,,,3,14,4.7,0,5,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,382106,s:20~l:23~a:382106,d79eddd76bc7575e531fbc80f15485a0,Chris,Burns,Chris Burns,,,,,,,,,,,,2,13,6.5,0,11,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,521145,s:20~l:23~a:521145,985486d685e1641ca0ead012bce4b831,Jordan,Broadnax,Jordan Broadnax,,,,,,,,,,,,1,-3,-3.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,483887,s:20~l:23~a:483887,5a490ea382642aa0b98d1a5d27aa37bc,Tom,Brandt,Tom Brandt,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,498505,s:20~l:23~a:498505,6bf8b8ccd5ec1474e23dbfe0a4b26a43,Antoine,Tharpe,Antoine Tharpe,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,521145,s:20~l:23~a:521145,985486d685e1641ca0ead012bce4b831,Jordan,Broadnax,Jordan Broadnax,,,,,,,,,,,,,,,,,5,97,19.4,24,0,,,,,,,,,,,,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,483889,s:20~l:23~a:483889,5bf87b081188032774794215f5e7adaf,Jeff,Strait,Jeff Strait,,,,,,,,,,,,,,,,,,,,,,,,,,,9,378,42.0,0,0,47,,,,,,,
322430041,113,s:20~l:23~t:113,umass-minutemen,UMass,Minutemen,UMASS,UMass Minutemen,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,538830,s:20~l:23~a:538830,80dd430817fbfb08926081cb02b780d2,Colter,Johnson,Colter Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,40.0,0,0,40,,,,,,,
322430041,41,s:20~l:23~t:41,connecticut-huskies,Connecticut,Huskies,CONN,Connecticut Huskies,Huskies,001d40,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,533264,s:20~l:23~a:533264,b991e90e695fdae6af792d973b824d93,Chandler,Whitmer,Chandler Whitmer,15/25,219,8.8,0,2,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,41,s:20~l:23~t:41,connecticut-huskies,Connecticut,Huskies,CONN,Connecticut Huskies,Huskies,001d40,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,382317,s:20~l:23~a:382317,f96ed86935c3ab3fa9db3c466f11b725,Johnny,McEntee,Johnny McEntee,1/2,6,3.0,0,0,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322430041,41,s:20~l:23~t:41,connecticut-huskies,Connecticut,Huskies,CONN,Connecticut Huskies,Huskies,001d40,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,502309,s:20~l:23~a:502309,64d81f969f313f6862a35450ba2fdc84,Lyle,McCombs,Lyle McCombs,,,,,,,23,82,3.6,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
