game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,interceptionYards,interceptionTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,184283,s:20~l:23~a:184283,48d0f2fb639b4c75bdefccf2d4424615,Phil,Garner,Phil Garner,,,,,,,,,,,,4,28,7.0,0,15,,,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,170645,s:20~l:23~a:170645,8768ba55d915e9b218ab982ae847d222,Eugene,Jarvis,Eugene Jarvis,,,,,,,,,,,,3,19,6.3,0,12,,,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,237798,s:20~l:23~a:237798,d7c34bc21e4ee1e018a29904424aff5c,Alan,Vanderink,Alan Vanderink,,,,,,,,,,,,1,4,4.0,0,4,,,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,184293,s:20~l:23~a:184293,910775566e154a9c4e2bc64c28950b7d,Darren,Rogers,Darren Rogers,,,,,,,,,,,,1,1,1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,184288,s:20~l:23~a:184288,a4d3311c34e0e7bbe0b1da0bfce93269,Brian,Lainhart,Brian Lainhart,,,,,1,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,162938,s:20~l:23~a:162938,7f0c2ee57016a9cd7f431927362057bb,Fritz,Jacques,Fritz Jacques,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,147127,s:20~l:23~a:147127,6e5df9cdab6359c0519eea625c86bf76,Jon,Drager,Jon Drager,,,,,,,,,,,,,,,,,,,4,12,3.0,6,0,,,,,,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,184291,s:20~l:23~a:184291,72a13f23b75a822b47432099dc15bc78,Nate,Reed,Nate Reed,,,,,,,,,,,,,,,,,,,,,,,,1/1,100.0,24,2/3,5,,,,,,,,,,,
272420066,2309,s:20~l:23~t:2309,kent-state-golden-flashes,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,184287,s:20~l:23~a:184287,5fcaa0056a729a5c89725d44c2c69fdf,Jake,Kilroy,Jake Kilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,188,37.6,0,0,40,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,145404,s:20~l:23~a:145404,3f0b921539819f666c71d6a9ce3ec502,Bret,Meyer,Bret Meyer,14/23,148,6.4,1,2,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,160938,s:20~l:23~a:160938,a2b9da4d7a29f41be7d233cf268f40be,Jamicah,Bass,Jamicah Bass,,,,,,,22,133,6.0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,145404,s:20~l:23~a:145404,3f0b921539819f666c71d6a9ce3ec502,Bret,Meyer,Bret Meyer,,,,,,,7,24,3.4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,188998,s:20~l:23~a:188998,6967116cee44651580296c4175277432,Alexander,Robinson,Alexander Robinson,,,,,,,5,21,4.2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,169132,s:20~l:23~a:169132,51ae1e4424105ca7e30d5ba2a5491a06,Euseph,Messiah,Euseph Messiah,,,,,,,1,1,1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,235698,s:20~l:23~a:235698,b08107b4bc3884cffe0a1c82ce79a9d7,Phillip,Bates,Phillip Bates,,,,,,,2,-8,-4.0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,145396,s:20~l:23~a:145396,556f44cda0f0f2b3cbded1aa19c421ed,Todd,Blythe,Todd Blythe,,,,,,,,,,,,5,65,13.0,1,16,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,160096,s:20~l:23~a:160096,847618f2eed3f5ef8d250b7075efef43,R.J.,Sumrall,R.J. Sumrall,,,,,,,,,,,,2,36,18.0,0,18,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,169230,s:20~l:23~a:169230,52ca7bb857bb4354922905bf628f615e,Marquis,Hamilton,Marquis Hamilton,,,,,,,,,,,,3,24,8.0,0,11,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,145393,s:20~l:23~a:145393,6f991e862977145c5628e015d3e779a8,Ben,Barkema,Ben Barkema,,,,,,,,,,,,2,19,9.5,0,11,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,188998,s:20~l:23~a:188998,6967116cee44651580296c4175277432,Alexander,Robinson,Alexander Robinson,,,,,,,,,,,,1,5,5.0,0,5,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,160938,s:20~l:23~a:160938,a2b9da4d7a29f41be7d233cf268f40be,Jamicah,Bass,Jamicah Bass,,,,,,,,,,,,1,-1,-1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,169239,s:20~l:23~a:169239,cee00ac82c4d45e0c0630d2cb6f5cac2,James,Smith,James Smith,,,,,1,,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,169238,s:20~l:23~a:169238,e0403d484db00f55f7e1d97aaec863b2,Chris,Singleton,Chris Singleton,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,189002,s:20~l:23~a:189002,fbac7b7f46729e3652354c4b571eb6d6,Zac,Sandvig,Zac Sandvig,,,,,,,,,,,,,,,,,,,5,0,0.0,0,0,,,,,,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,168275,s:20~l:23~a:168275,ca6d31f1640a9e680ff2a6cf1a13e36a,Bret,Culbertson,Bret Culbertson,,,,,,,,,,,,,,,,,,,,,,,,0/2,0.0,0,2/2,2,,,,,,,,,,,
272420066,66,s:20~l:23~t:66,iowa-state-cyclones,Iowa State,Cyclones,ISU,Iowa State Cyclones,Cyclones,660015,830b2c,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,185093,s:20~l:23~a:185093,d73acba693582cceade88433c0389a08,Mike,Brandtner,Mike Brandtner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,195,39.0,0,0,48,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,187103,s:20~l:23~a:187103,880a54cacb347f0fbc53cf2a95645805,Cameron,Higgins,Cameron Higgins,2/7,4,0.6,0,0,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,177143,s:20~l:23~a:177143,31574bc60d5ef170084b220c3e95d51a,Trevyn,Smith,Trevyn Smith,,,,,,,19,76,4.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,239017,s:20~l:23~a:239017,b56efa2f4f75d48333ac1cf50749d617,Eric,Lee,Eric Lee,,,,,,,2,9,4.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,163879,s:20~l:23~a:163879,3589d5cdca6e4f3bca2aa80225b3661f,Adrian,Conway,Adrian Conway,,,,,,,1,1,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,177135,s:20~l:23~a:177135,b9f499bb8fa814a0d3a74a866d697652,Marcus,Mailei,Marcus Mailei,,,,,,,1,1,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,156961,s:20~l:23~a:156961,32261da966ffd74ed4bd96446c5b8d60,Craig,North,Craig North,,,,,,,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,187103,s:20~l:23~a:187103,880a54cacb347f0fbc53cf2a95645805,Cameron,Higgins,Cameron Higgins,,,,,,,2,-10,-5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,177126,s:20~l:23~a:177126,4534d56f85c804debff2bf1833899f00,Bryant,Eteuati,Bryant Eteuati,,,,,,,,,,,,6,51,8.5,1,0,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,177135,s:20~l:23~a:177135,b9f499bb8fa814a0d3a74a866d697652,Marcus,Mailei,Marcus Mailei,,,,,,,,,,,,2,11,5.5,0,0,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,239003,s:20~l:23~a:239003,d85436a3c6df601607d75b392464189e,Akamu,Aki,Akamu Aki,,,,,,,,,,,,1,5,5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,187108,s:20~l:23~a:187108,6557b68f3c29ad43e0874ad3cf04fb43,Sam,Fenn,Sam Fenn,,,,,,,,,,,,1,4,4.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,163879,s:20~l:23~a:163879,3589d5cdca6e4f3bca2aa80225b3661f,Adrian,Conway,Adrian Conway,,,,,,,,,,,,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,239007,s:20~l:23~a:239007,55170950d2b0bb39461787df02f4826b,Thyrell,Lewis,Thyrell Lewis,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,179339,s:20~l:23~a:179339,b958aca1fb74ffc6e898dfba10be7b4a,Conor,Foley,Conor Foley,,,,,,,,,,,,,,,,,,,,,,,,0/0,0.0,0,1/1,1,,,,,,,,,,,
272420068,2692,s:20~l:23~t:2692,weber-state-wildcats,Weber State,Wildcats,WEB,Weber State Wildcats,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,187104,s:20~l:23~a:187104,0a8ea291dcedf4d5816d95965806da39,Mike,Snoy,Mike Snoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,476,43.3,0,0,65,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,150200,s:20~l:23~a:150200,58c7516c4509fddc176559a79254cffa,Taylor,Tharp,Taylor Tharp,14/19,184,9.7,1,0,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,188011,s:20~l:23~a:188011,a0b39f1ca58386014c80c3295de8ce8e,Mike,Coughlin,Mike Coughlin,1/2,9,4.5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,174756,s:20~l:23~a:174756,aba2d1d090779b22a40dc7f742cdde82,Nick,Lomax,Nick Lomax,1/5,5,1.0,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,170013,s:20~l:23~a:170013,55729ad4e069d6e238955501acbdc1c2,Bush,Hamdan,Bush Hamdan,0/2,0,0.0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,170016,s:20~l:23~a:170016,d04be2d88b2092ec70380e365e04e158,Ian,Johnson,Ian Johnson,,,,,,,18,128,7.1,3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,197223,s:20~l:23~a:197223,5189c37c7ee645d3c90d440fdf4e1b95,Jeremy,Avery,Jeremy Avery,,,,,,,10,105,10.5,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,232570,s:20~l:23~a:232570,a1a2439468c0f76a75a7c8b184fd03ba,D.J.,Harper,D.J. Harper,,,,,,,8,42,5.3,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,188077,s:20~l:23~a:188077,535aa75ad1dcb01cf15015ffa44619a2,Jarvis,Hodge,Jarvis Hodge,,,,,,,6,39,6.5,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,232582,s:20~l:23~a:232582,8dc1f1c8487c13f7bf2bee7743970621,Titus,Young,Titus Young,,,,,,,2,33,16.5,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,170020,s:20~l:23~a:170020,3f4c75d8feff2112d7cb5a4b6d48739f,Vinny,Perretta,Vinny Perretta,,,,,,,3,17,5.7,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,169999,s:20~l:23~a:169999,d5908e89af3b559ec6c6d24cdeabb309,Tanyon,Bissell,Tanyon Bissell,,,,,,,2,16,8.0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,174756,s:20~l:23~a:174756,aba2d1d090779b22a40dc7f742cdde82,Nick,Lomax,Nick Lomax,,,,,,,1,3,3.0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272420068,68,s:20~l:23~t:68,boise-state-broncos,Boise State,Broncos,BSU,Boise State Broncos,Broncos,09347A,d8d9da,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,150200,s:20~l:23~a:150200,58c7516c4509fddc176559a79254cffa,Taylor,Tharp,Taylor Tharp,,,,,,,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
