game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,interceptionYards,interceptionTouchdowns,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,191458,s:20~l:23~a:191458,3134187ff68f820165b9a7e7920817b5,Jeff,Van Camp,Jeff Van Camp,15/25,257,10.3,3,1,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,232857,s:20~l:23~a:232857,0999bc0c267ae0242e5d713791042dc9,Alfred,Morris,Alfred Morris,,,,,,,16,103,6.4,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,232848,s:20~l:23~a:232848,07d96b5f0537fd47909dbe99a7c1c790,Jeff,Blanchard,Jeff Blanchard,,,,,,,2,8,4.0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,184922,s:20~l:23~a:184922,7504314be2801c01d612b31f58d9db73,Willie,Floyd,Willie Floyd,,,,,,,2,4,2.0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,184924,s:20~l:23~a:184924,399dc736fa212814d60ac9a29b39fda8,Avery,Holley,Avery Holley,,,,,,,1,3,3.0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,184942,s:20~l:23~a:184942,f8c2dfd2ba756db049037603e935767a,David,Muniz,David Muniz,,,,,,,1,-2,-2.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,232861,s:20~l:23~a:232861,f8efafbeff6f638a5c184624f73947a9,Xavier,Stinson,Xavier Stinson,,,,,,,2,-4,-2.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,191458,s:20~l:23~a:191458,3134187ff68f820165b9a7e7920817b5,Jeff,Van Camp,Jeff Van Camp,,,,,,,2,-10,-5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,187308,s:20~l:23~a:187308,8f9595e646906321fb86f926548136ac,Lester,Jean,Lester Jean,,,,,,,1,-12,-12.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302450005,2226,s:20~l:23~t:2226,florida-atlantic-owls,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,187308,s:20~l:23~a:187308,8f9595e646906321fb86f926548136ac,Lester,Jean,Lester Jean,,,,,,,,,,,,9,164,18.2,2,77,,,,,,,,,,,,,,,,,,,,,,,
