id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,leaders,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,week,groups_id,groups_name,groups_short_name,groups_is_conference,status_type_alt_detail
292460068,s:20~l:23~e:292460068~c:292460068,2009-09-04T02:15Z,0,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '197 YDS, 1 TD', 'value': 197.0, 'athlete': {'id': '232560', 'fullName': 'Kellen Moore', 'displayName': 'Kellen Moore', 'shortName': 'K. Moore', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232560/kellen-moore'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/232560/kellen-moore'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/232560/kellen-moore'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/232560/kellen-moore'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/232560/kellen-moore'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/232560/kellen-moore'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232560/kellen-moore'}], 'position': {'abbreviation': 'QB'}, 'team': {'id': '68'}, 'active': False}, 'team': {'id': '68'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '19 CAR, 88 YDS, 1 TD', 'value': 88.0, 'athlete': {'id': '232570', 'fullName': 'D.J. Harper', 'displayName': 'D.J. Harper', 'shortName': 'D.J. Harper', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232570/dj-harper'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/232570/dj-harper'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/232570/dj-harper'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/232570/dj-harper'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/232570/dj-harper'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/232570/dj-harper'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232570/dj-harper'}], 'jersey': '7  ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '68'}, 'active': False}, 'team': {'id': '68'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '6 REC, 68 YDS, 1 TD', 'value': 68.0, 'athlete': {'id': '232571', 'fullName': 'Austin Pettis', 'displayName': 'Austin Pettis', 'shortName': 'A. Pettis', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232571/austin-pettis'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/232571/austin-pettis'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/232571/austin-pettis'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/232571/austin-pettis'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/232571/austin-pettis'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/232571/austin-pettis'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/232571/austin-pettis'}], 'jersey': '2  ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '68'}, 'active': False}, 'team': {'id': '68'}}]}]",2009-09-04T02:15Z,,,1,STD,3653,Albertsons Stadium,Boise,ID,36387.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,68,s:20~l:23~t:68,Boise State,Broncos,BSU,Boise State Broncos,Broncos,0033a0,fa4616,True,3653,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,16,19,True,2483,s:20~l:23~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Ducks,044520,fee123,True,3626,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,9,8,False,292460068,2009,2,1,,,,,
292460254,s:20~l:23~e:292460254~c:292460254,2009-09-04T01:00Z,0,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '286 YDS, 2 TD, 1 INT', 'value': 286.0, 'athlete': {'id': '482317', 'fullName': 'Terrance Cain', 'displayName': 'Terrance Cain', 'shortName': 'T. Cain', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482317/terrance-cain'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/482317/terrance-cain'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/482317/terrance-cain'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/482317/terrance-cain'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/482317/terrance-cain'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/482317/terrance-cain'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482317/terrance-cain'}], 'jersey': '7  ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '254'}, 'active': False}, 'team': {'id': '254'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '36 CAR, 156 YDS, 2 TD', 'value': 156.0, 'athlete': {'id': '233017', 'fullName': 'Matt Asiata', 'displayName': 'Matt Asiata', 'shortName': 'M. Asiata', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/233017/matt-asiata'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/233017/matt-asiata'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/233017/matt-asiata'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/233017/matt-asiata'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/233017/matt-asiata'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/233017/matt-asiata'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/233017/matt-asiata'}], 'jersey': '4  ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '254'}, 'active': False}, 'team': {'id': '254'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '10 REC, 172 YDS, 1 TD', 'value': 172.0, 'athlete': {'id': '381398', 'fullName': 'David Reed', 'displayName': 'David Reed', 'shortName': 'D. Reed', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/381398/david-reed'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/381398/david-reed'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/381398/david-reed'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/381398/david-reed'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/381398/david-reed'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/381398/david-reed'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/381398/david-reed'}], 'jersey': '16 ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '254'}, 'active': False}, 'team': {'id': '254'}}]}]",2009-09-04T01:00Z,,,1,STD,587,Rice-Eccles Stadium,Salt Lake City,UT,45807.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,254,s:20~l:23~t:254,Utah,Utes,UTAH,Utah Utes,Utes,890012,7e8083,True,587,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,9,35,True,328,s:20~l:23~t:328,Utah State,Aggies,USU,Utah State Aggies,Aggies,00263a,949ca1,True,3905,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,16,17,False,292460254,2009,2,1,,,,,
292460152,s:20~l:23~e:292460152~c:292460152,2009-09-03T23:00Z,0,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '148 YDS, 1 INT', 'value': 148.0, 'athlete': {'id': '243503', 'fullName': 'Stephen Garcia', 'displayName': 'Stephen Garcia', 'shortName': 'S. Garcia', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/243503/stephen-garcia'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/243503/stephen-garcia'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/243503/stephen-garcia'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/243503/stephen-garcia'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/243503/stephen-garcia'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/243503/stephen-garcia'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/243503/stephen-garcia'}], 'jersey': '5  ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2579'}, 'active': False}, 'team': {'id': '2579'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '23 CAR, 66 YDS, 1 TD', 'value': 66.0, 'athlete': {'id': '243310', 'fullName': 'Brian Maddox', 'displayName': 'Brian Maddox', 'shortName': 'B. Maddox', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/243310/brian-maddox'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/243310/brian-maddox'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/243310/brian-maddox'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/243310/brian-maddox'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/243310/brian-maddox'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/243310/brian-maddox'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/243310/brian-maddox'}], 'jersey': '10 ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2579'}, 'active': False}, 'team': {'id': '2579'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '3 REC, 54 YDS', 'value': 54.0, 'athlete': {'id': '190675', 'fullName': 'Moe Brown', 'displayName': 'Moe Brown', 'shortName': 'M. Brown', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/190675/moe-brown'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/190675/moe-brown'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/190675/moe-brown'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/190675/moe-brown'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/190675/moe-brown'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/190675/moe-brown'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/190675/moe-brown'}], 'jersey': '9  ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2579'}, 'active': False}, 'team': {'id': '2579'}}]}]",2009-09-03T23:00Z,,,1,STD,3670,Carter-Finley Stadium,Raleigh,NC,58000.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,152,s:20~l:23~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,Wolfpack,EF1216,231f20,True,3670,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,1,3,False,2579,s:20~l:23~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,Gamecocks,73000a,ffffff,True,3994,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8,7,True,292460152,2009,2,1,,,,,
292460189,s:20~l:23~e:292460189~c:292460189,2009-09-03T23:00Z,0,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '339 YDS, 2 TD, 1 INT', 'value': 339.0, 'athlete': {'id': '184518', 'fullName': 'Tyler Sheehan', 'displayName': 'Tyler Sheehan', 'shortName': 'T. Sheehan', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/184518/tyler-sheehan'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/184518/tyler-sheehan'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/184518/tyler-sheehan'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/184518/tyler-sheehan'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/184518/tyler-sheehan'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/184518/tyler-sheehan'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/184518/tyler-sheehan'}], 'jersey': '13 ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '189'}, 'active': False}, 'team': {'id': '189'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '9 CAR, 49 YDS', 'value': 49.0, 'athlete': {'id': '237639', 'fullName': 'Willie Geter', 'displayName': 'Willie Geter', 'shortName': 'W. Geter', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/237639/willie-geter'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/237639/willie-geter'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/237639/willie-geter'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/237639/willie-geter'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/237639/willie-geter'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/237639/willie-geter'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/237639/willie-geter'}], 'jersey': '1  ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '189'}, 'active': False}, 'team': {'id': '189'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '15 REC, 157 YDS, 2 TD', 'value': 157.0, 'athlete': {'id': '170533', 'fullName': 'Freddie Barnes', 'displayName': 'Freddie Barnes', 'shortName': 'F. Barnes', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/170533/freddie-barnes'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/170533/freddie-barnes'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/170533/freddie-barnes'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/170533/freddie-barnes'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/170533/freddie-barnes'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/170533/freddie-barnes'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/170533/freddie-barnes'}], 'position': {'abbreviation': '-'}, 'team': {'id': '189'}, 'active': False}, 'team': {'id': '189'}}]}]",2009-09-03T23:00Z,,,1,STD,3700,Doyt L. Perry Stadium,Bowling Green,OH,24000.0,False,134.0,2:14,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,189,s:20~l:23~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Falcons,2b1000,492000,True,3700,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,15,31,True,2653,s:20~l:23~t:2653,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,True,3975,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,37,14,False,292460189,2009,2,1,,,,,
292460218,s:20~l:23~e:292460218~c:292460218,2009-09-03T23:00Z,0,True,False,False,False,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '317 YDS, 2 TD, 3 INT', 'value': 317.0, 'athlete': {'id': '189949', 'fullName': 'Vaughn Charlton', 'displayName': 'Vaughn Charlton', 'shortName': 'V. Charlton', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/189949/vaughn-charlton'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/189949/vaughn-charlton'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/189949/vaughn-charlton'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/189949/vaughn-charlton'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/189949/vaughn-charlton'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/189949/vaughn-charlton'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/189949/vaughn-charlton'}], 'jersey': '3  ', 'position': {'abbreviation': 'TE'}, 'team': {'id': '218'}, 'active': False}, 'team': {'id': '218'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '21 CAR, 70 YDS, 1 TD', 'value': 70.0, 'athlete': {'id': '385294', 'fullName': 'Kee-ayre Griffin', 'displayName': 'Kee-ayre Griffin', 'shortName': 'K. Griffin', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/385294/kee-ayre-griffin'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/385294/kee-ayre-griffin'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/385294/kee-ayre-griffin'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/385294/kee-ayre-griffin'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/385294/kee-ayre-griffin'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/385294/kee-ayre-griffin'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/385294/kee-ayre-griffin'}], 'jersey': '20 ', 'position': {'abbreviation': 'CB'}, 'team': {'id': '218'}, 'active': False}, 'team': {'id': '218'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '9 REC, 142 YDS, 1 TD', 'value': 142.0, 'athlete': {'id': '172045', 'fullName': 'Brandyn Harvey', 'displayName': 'Brandyn Harvey', 'shortName': 'B. Harvey', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/172045/brandyn-harvey'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/172045/brandyn-harvey'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/172045/brandyn-harvey'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/172045/brandyn-harvey'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/172045/brandyn-harvey'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/172045/brandyn-harvey'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/172045/brandyn-harvey'}], 'jersey': '3  ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '222'}, 'active': False}, 'team': {'id': '222'}}]}]",2009-09-03T23:00Z,,,1,STD,3806,Lincoln Financial Field,Philadelphia,PA,69879.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,218,s:20~l:23~t:218,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,True,3806,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,15,24,False,222,s:20~l:23~t:222,Villanova,Wildcats,NOVA,Villanova Wildcats,Wildcats,00205b,13b5ea,True,717,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,48,27,True,292460218,2009,2,1,,,,,
