id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,week,groups_id,groups_name,groups_short_name,groups_is_conference
401520147,s:20~l:23~e:401520147~c:401520147,2023-08-26T04:00Z,0,False,False,False,False,False,2023-08-26T04:00Z,,,1,STD,3973,FirstBank Stadium,Nashville,TN,40350.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,238,s:20~l:23~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Commodores,000000,231f20,True,3973,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,8,0,,62,s:20~l:23~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Rainbow Warriors,003420,ffffff,True,3610,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,17,0,,401520147,2023,2,1,,,,
401523986,s:20~l:23~e:401523986~c:401523986,2023-08-26T04:00Z,0,False,False,False,False,False,2023-08-26T04:00Z,,,1,STD,477,Los Angeles Memorial Coliseum,Los Angeles,CA,77500.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,30,s:20~l:23~t:30,USC,Trojans,USC,USC Trojans,Trojans,9e2237,ffcc00,True,477,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,9,0,,23,s:20~l:23~t:23,San José State,Spartans,SJSU,San José State Spartans,Spartans,005893,fdba31,True,3935,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,17,0,,401523986,2023,2,1,,,,
401525434,s:20~l:23~e:401525434~c:401525434,2023-08-26T04:00Z,0,False,True,False,False,False,2023-08-26T04:00Z,,,1,STD,3504,Aviva Stadium,Dublin,,0.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,87,s:20~l:23~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Fighting Irish,0c2340,c99700,True,3855,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,18,0,,2426,s:20~l:23~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,True,3852,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,151,0,,401525434,2023,2,1,,,,
401525450,s:20~l:23~e:401525450~c:401525450,2023-08-26T04:00Z,0,False,False,False,False,False,2023-08-26T04:00Z,,,1,STD,3601,Aggie Memorial Stadium,Las Cruces,NM,28853.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,166,s:20~l:23~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,Aggies,891216,000000,True,3601,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,12,0,,113,s:20~l:23~t:113,UMass,Minutemen,MASS,UMass Minutemen,Minutemen,880007,,True,3985,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,18,0,,401525450,2023,2,1,,,,
401532392,s:20~l:23~e:401532392~c:401532392,2023-08-26T04:00Z,0,False,False,False,False,False,2023-08-26T04:00Z,,,1,STD,7311,Snapdragon Stadium,San Diego,CA,35000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,21,s:20~l:23~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,Aztecs,BF2C37,a8996e,True,3932,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,17,0,,195,s:20~l:23~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Bobcats,295A29,e4bb85,True,3876,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,15,0,,401532392,2023,2,1,,,,
401520145,s:20~l:23~e:401520145~c:401520145,2023-08-26T08:00Z,0,False,False,True,False,False,2023-08-26T08:00Z,,,1,STD,3662,Burgess-Snow Field,Jacksonville,AL,24000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,55,s:20~l:23~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Gamecocks,b50500,b5b7ba,True,3662,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,12,0,,2638,s:20~l:23~t:2638,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,True,3946,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,12,0,,401520145,2023,2,1,12,Conference USA,C-USA,True
401520146,s:20~l:23~e:401520146~c:401520146,2023-08-26T08:00Z,0,False,False,True,False,False,2023-08-26T08:00Z,,,1,STD,3776,Joe Aillet Stadium,Ruston,LA,28562.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/26 - TBD,TBD,4,2348,s:20~l:23~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Bulldogs,002d65,d3313a,True,3776,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,12,0,,2229,s:20~l:23~t:2229,Florida International,Panthers,FIU,Florida International Panthers,Panthers,001538,c5960c,True,218,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12,0,,401520146,2023,2,1,12,Conference USA,C-USA,True
401520148,s:20~l:23~e:401520148~c:401520148,2023-08-31T04:00Z,0,False,False,True,False,False,2023-08-31T04:00Z,,,1,STD,3953,Huntington Bank Stadium,Minneapolis,MN,50850.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,135,s:20~l:23~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Golden Gophers,981a31,981a31,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,5,0,,158,s:20~l:23~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Cornhuskers,F20017,f5f1e7,True,3834,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,5,0,,401520148,2023,2,1,5,Big Ten Conference,Big Ten,True
401520176,s:20~l:23~e:401520176~c:401520176,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,587,Rice-Eccles Stadium,Salt Lake City,UT,45807.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,254,s:20~l:23~t:254,Utah,Utes,UTAH,Utah Utes,Utes,890012,7e8083,True,587,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,9,0,,57,s:20~l:23~t:57,Florida,Gators,FLA,Florida Gators,Gators,0021a5,fa4616,True,3634,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,8,0,,401520176,2023,2,1,,,,
401523987,s:20~l:23~e:401523987~c:401523987,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,3947,Sun Devil Stadium,Tempe,AZ,53599.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,9,s:20~l:23~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3,True,3947,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,9,0,,253,s:20~l:23~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Thunderbirds,c72026,000000,True,3706,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,177,0,,401523987,2023,2,1,,,,
401525461,s:20~l:23~e:401525461~c:401525461,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,3630,Truist Field,Winston-Salem,NC,31500.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,154,s:20~l:23~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Demon Deacons,9E7E38,000000,True,3630,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,1,0,,2210,s:20~l:23~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Phoenix,020303,b59a57,True,3894,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,48,0,,401525461,2023,2,1,,,,
401525815,s:20~l:23~e:401525815~c:401525815,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,3833,David Booth Kansas Memorial Stadium,Lawrence,KS,47000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,2305,s:20~l:23~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Jayhawks,0051ba,e8000d,True,3833,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,4,0,,2623,s:20~l:23~t:2623,Missouri State,Bears,MOST,Missouri State Bears,Bears,5F0000,e8e8e8,True,3878,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,21,0,,401525815,2023,2,1,,,,
401525816,s:20~l:23~e:401525816~c:401525816,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,3652,FBC Mortgage Stadium,Orlando,FL,44206.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,2116,s:20~l:23~t:2116,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,True,3652,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,4,0,,2309,s:20~l:23~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,True,3696,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,15,0,,401525816,2023,2,1,,,,
401531377,s:20~l:23~e:401531377~c:401531377,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,7221,Protective Stadium,Birmingham,AL,47100.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,5,s:20~l:23~t:5,UAB,Blazers,UAB,UAB Blazers,Blazers,003b28,ffc845,True,3803,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,151,0,,2448,s:20~l:23~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,Aggies,0505aa,004684,True,3603,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,48,0,,401531377,2023,2,1,,,,
401531834,s:20~l:23~e:401531834~c:401531834,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,4246,Center Parc Stadium,Atlanta,GA,25000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,2247,s:20~l:23~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Panthers,1e539a,ebebeb,True,4246,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,37,0,,227,s:20~l:23~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rams,091f3f,5ab3e8,True,3824,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,48,0,,401531834,2023,2,1,,,,
401532393,s:20~l:23~e:401532393~c:401532393,2023-08-31T04:00Z,0,False,False,False,False,False,2023-08-31T04:00Z,,,1,STD,3980,Waldo Stadium,Kalamazoo,MI,30200.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,8/31 - TBD,TBD,4,2711,s:20~l:23~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,Broncos,532e1f,8b7f79,True,3980,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,15,0,,2598,s:20~l:23~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,Red Flash,a20012,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,25,0,,401532393,2023,2,1,,,,
401523988,s:20~l:23~e:401523988~c:401523988,2023-09-01T04:00Z,0,False,False,False,False,False,2023-09-01T04:00Z,,,1,STD,7220,Clarence T.C. Ching Athletics Complex,Honolulu,HI,9000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/1 - TBD,TBD,4,62,s:20~l:23~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Rainbow Warriors,003420,ffffff,True,3610,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,17,0,,24,s:20~l:23~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Cardinal,8c1515,ffffff,True,3940,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,9,0,,401523988,2023,2,1,,,,
401525462,s:20~l:23~e:401525462~c:401525462,2023-09-01T04:00Z,0,False,True,True,False,False,2023-09-01T04:00Z,event,Chick-fil-A Kickoff,1,STD,5348,Mercedes-Benz Stadium,Atlanta,GA,75000.0,True,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/1 - TBD,TBD,4,59,s:20~l:23~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Yellow Jackets,00223e,002c56,True,721,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,1,0,,97,s:20~l:23~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Cardinals,c9001f,000000,True,3873,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,1,0,,401525462,2023,2,1,1,Atlantic Coast Conference,ACC,True
401525463,s:20~l:23~e:401525463~c:401525463,2023-09-01T04:00Z,0,False,False,False,False,False,2023-09-01T04:00Z,,,1,STD,3948,Hard Rock Stadium,Miami Gardens,FL,64767.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/1 - TBD,TBD,4,2390,s:20~l:23~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Hurricanes,004325,f0f0f0,True,3948,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,1,0,,193,s:20~l:23~t:193,Miami (OH),RedHawks,M-OH,Miami (OH) RedHawks,RedHawks,a4000c,f0f0f0,True,3996,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,15,0,,401525463,2023,2,1,,,,
401532394,s:20~l:23~e:401532394~c:401532394,2023-09-01T04:00Z,0,False,False,False,False,False,2023-09-01T04:00Z,,,1,STD,3912,Rynearson Stadium,Ypsilanti,MI,30200.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/1 - TBD,TBD,4,2199,s:20~l:23~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,Eagles,00331b,f0f0f0,True,3912,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,15,0,,47,s:20~l:23~t:47,Howard,Bison,HOW,Howard Bison,Bison,003a63,e51937,True,3990,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,24,0,,401532394,2023,2,1,,,,
401520151,s:20~l:23~e:401520151~c:401520151,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3785,Jordan-Hare Stadium,Auburn,AL,87451.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2,s:20~l:23~t:2,Auburn,Tigers,AUB,Auburn Tigers,Tigers,03244d,f1f2f3,True,3785,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,8,0,,113,s:20~l:23~t:113,UMass,Minutemen,MASS,UMass Minutemen,Minutemen,880007,,True,3985,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,18,0,,401520151,2023,2,1,,,,
401520152,s:20~l:23~e:401520152~c:401520152,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3801,LaVell Edwards Stadium,Provo,UT,63470.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,252,s:20~l:23~t:252,BYU,Cougars,BYU,BYU Cougars,Cougars,001E4C,ffffff,True,3801,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,4,0,,2534,s:20~l:23~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Bearkats,fe5000,000000,True,3647,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,12,0,,401520152,2023,2,1,,,,
401520153,s:20~l:23~e:401520153~c:401520153,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,218,Riccardo Silva Stadium,Miami,FL,20000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2229,s:20~l:23~t:2229,Florida International,Panthers,FIU,Florida International Panthers,Panthers,001538,c5960c,True,218,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12,0,,311,s:20~l:23~t:311,Maine,Black Bears,ME,Maine Black Bears,Black Bears,127dbe,,True,3607,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,48,0,,401520153,2023,2,1,,,,
401520154,s:20~l:23~e:401520154~c:401520154,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3917,Sanford Stadium,Athens,GA,92746.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,61,s:20~l:23~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Bulldogs,CC0000,000000,True,3917,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,8,0,,2630,s:20~l:23~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,Skyhawks,FF6700,102a5c,True,3748,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,26,0,,401520154,2023,2,1,,,,
401520161,s:20~l:23~e:401520161~c:401520161,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3665,SECU Stadium,College Park,MD,51802.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,120,s:20~l:23~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Terrapins,D5002B,ffcd00,True,3665,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,5,0,,119,s:20~l:23~t:119,Towson,Tigers,TOW,Towson Tigers,Tigers,FFC229,,True,3781,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,48,0,,401520161,2023,2,1,,,,
401520165,s:20~l:23~e:401520165~c:401520165,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3838,Memorial Stadium/Faurot Field,Columbia,MO,62621.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,142,s:20~l:23~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Tigers,f1b82d,000000,True,3838,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,0,,233,s:20~l:23~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,Coyotes,CD1241,f0f0f0,True,1905,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,21,0,,401520165,2023,2,1,,,,
401520167,s:20~l:23~e:401520167~c:401520167,2023-09-02T04:00Z,0,False,True,False,False,False,2023-09-02T04:00Z,event,Duke’s Mayo Classic,1,STD,3628,Bank of America Stadium,Charlotte,NC,73778.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,153,s:20~l:23~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,Tar Heels,7bafd4,13294b,True,3787,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,1,0,,2579,s:20~l:23~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,Gamecocks,73000a,ffffff,True,3994,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8,0,,401520167,2023,2,1,,,,
401520170,s:20~l:23~e:401520170~c:401520170,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3907,Ross-Ade Stadium,West Lafayette,IN,57282.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2509,s:20~l:23~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Boilermakers,000000,cfb991,True,3907,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,5,0,,278,s:20~l:23~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Bulldogs,c41230,231f20,True,3660,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,17,0,,401520170,2023,2,1,,,,
401520171,s:20~l:23~e:401520171~c:401520171,2023-09-02T04:00Z,0,False,False,True,False,False,2023-09-02T04:00Z,,,1,STD,6577,SHI Stadium,Piscataway,NJ,52454.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,164,s:20~l:23~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff,True,3754,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,5,0,,77,s:20~l:23~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Wildcats,582c83,ffffff,True,3911,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,5,0,,401520171,2023,2,1,5,Big Ten Conference,Big Ten,True
401520172,s:20~l:23~e:401520172~c:401520172,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3735,Gerald J. Ford Stadium,Dallas,TX,32000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2567,s:20~l:23~t:2567,SMU,Mustangs,SMU,SMU Mustangs,Mustangs,E32F38,ecdcb9,True,3735,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,151,0,,2348,s:20~l:23~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Bulldogs,002d65,d3313a,True,3776,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,12,0,,401520172,2023,2,1,,,,
401520174,s:20~l:23~e:401520174~c:401520174,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3892,Pratt & Whitney Stadium,East Hartford,CT,40000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,41,s:20~l:23~t:41,UConn,Huskies,CONN,UConn Huskies,Huskies,0c2340,f1f2f3,True,3892,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,18,0,,152,s:20~l:23~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,Wolfpack,EF1216,231f20,True,3670,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,1,0,,401520174,2023,2,1,,,,
401520177,s:20~l:23~e:401520177~c:401520177,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3946,Sun Bowl,El Paso,TX,51500.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2638,s:20~l:23~t:2638,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,True,3946,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,12,0,,2916,s:20~l:23~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Cardinals,000000,080808,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,30,0,,401520177,2023,2,1,,,,
401520178,s:20~l:23~e:401520178~c:401520178,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3973,FirstBank Stadium,Nashville,TN,40350.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,238,s:20~l:23~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Commodores,000000,231f20,True,3973,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,8,0,,2010,s:20~l:23~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Bulldogs,790000,ffffff,True,3809,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,31,0,,401520178,2023,2,1,,,,
401520179,s:20~l:23~e:401520179~c:401520179,2023-09-02T04:00Z,0,False,True,False,False,False,2023-09-02T04:00Z,,,1,STD,3810,Nissan Stadium,Nashville,TN,69143.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,2633,s:20~l:23~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Volunteers,ff8200,ffffff,True,3853,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,8,0,,258,s:20~l:23~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Cavaliers,f84c1e,ffffff,True,3923,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,1,0,,401520179,2023,2,1,,,,
401520180,s:20~l:23~e:401520180~c:401520180,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,347,Camp Randall Stadium,Madison,WI,75822.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,275,s:20~l:23~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Badgers,A00001,f7f7f7,True,347,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,5,0,,2084,s:20~l:23~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,True,3965,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,15,0,,401520180,2023,2,1,,,,
401520181,s:20~l:23~e:401520181~c:401520181,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3796,Houchens Industries-L.T. Smith Stadium,Bowling Green,KY,23776.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,98,s:20~l:23~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Hilltoppers,F32026,b3b5b8,True,3796,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,12,0,,58,s:20~l:23~t:58,South Florida,Bulls,USF,South Florida Bulls,Bulls,004A36,231f20,True,3886,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,151,0,,401520181,2023,2,1,,,,
401523989,s:20~l:23~e:401523989~c:401523989,2023-09-02T04:00Z,0,False,False,False,False,False,2023-09-02T04:00Z,,,1,STD,3619,Arizona Stadium,Tucson,AZ,50782.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,9/2 - TBD,TBD,4,12,s:20~l:23~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Wildcats,0c234b,ab0520,True,3619,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,9,0,,2464,s:20~l:23~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,Lumberjacks,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,20,0,,401523989,2023,2,1,,,,
