id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,leaders,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,week,home_venue_id,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference
400763398,s:20~l:23~e:400763398~c:400763398,2015-09-04T01:00Z,54147,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '246 YDS, 1 TD, 1 INT', 'value': 246.0, 'athlete': {'id': '517127', 'fullName': 'Trevone Boykin', 'displayName': 'Trevone Boykin', 'shortName': 'T. Boykin', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517127/trevone-boykin'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/517127/trevone-boykin'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/517127/trevone-boykin'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/517127/trevone-boykin'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/517127/trevone-boykin'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/517127/trevone-boykin'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517127/trevone-boykin'}], 'jersey': '2', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2628'}, 'active': False}, 'team': {'id': '2628'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '18 CAR, 92 YDS, 1 TD', 'value': 92.0, 'athlete': {'id': '517127', 'fullName': 'Trevone Boykin', 'displayName': 'Trevone Boykin', 'shortName': 'T. Boykin', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517127/trevone-boykin'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/517127/trevone-boykin'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/517127/trevone-boykin'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/517127/trevone-boykin'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/517127/trevone-boykin'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/517127/trevone-boykin'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517127/trevone-boykin'}], 'jersey': '2', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2628'}, 'active': False}, 'team': {'id': '2628'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '8 REC, 74 YDS, 1 TD', 'value': 74.0, 'athlete': {'id': '516301', 'fullName': 'Josh Doctson', 'displayName': 'Josh Doctson', 'shortName': 'J. Doctson', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/516301/josh-doctson'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/516301/josh-doctson'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/516301/josh-doctson'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/516301/josh-doctson'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/516301/josh-doctson'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/516301/josh-doctson'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/516301/josh-doctson'}], 'jersey': '9', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2628'}, 'active': False}, 'team': {'id': '2628'}}]}]",2015-09-04T01:00Z,,,1,STD,3953,Huntington Bank Stadium,Minneapolis,MN,50850,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,135,s:20~l:23~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Golden Gophers,7F011B,981a31,True,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,5,17,False,2628,s:20~l:23~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,Horned Frogs,3C377D,f1f2f3,True,3616,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,4,23,True,400763398,2015,2,1,,,,,,
400756895,s:20~l:23~e:400756895~c:400756895,2015-09-03T23:30Z,49196,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '56 YDS', 'value': 56.0, 'athlete': {'id': '547796', 'fullName': 'Lenorris Footman', 'displayName': 'Lenorris Footman', 'shortName': 'L. Footman', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/547796/lenorris-footman'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/547796/lenorris-footman'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/547796/lenorris-footman'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/547796/lenorris-footman'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/547796/lenorris-footman'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/547796/lenorris-footman'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/547796/lenorris-footman'}], 'jersey': '17', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2016'}, 'active': False}, 'team': {'id': '2016'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '8 CAR, 184 YDS, 2 TD', 'value': 184.0, 'athlete': {'id': '3917814', 'fullName': 'Marcus Marshall', 'displayName': 'Marcus Marshall', 'shortName': 'M. Marshall', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3917814/marcus-marshall'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3917814/marcus-marshall'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3917814/marcus-marshall'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3917814/marcus-marshall'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3917814/marcus-marshall'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3917814/marcus-marshall'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3917814/marcus-marshall'}], 'jersey': '29', 'position': {'abbreviation': 'RB'}, 'team': {'id': '59'}, 'active': False}, 'team': {'id': '59'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '2 REC, 49 YDS', 'value': 49.0, 'athlete': {'id': '512504', 'fullName': 'Lamarvin Ashley', 'displayName': 'Lamarvin Ashley', 'shortName': 'L. Ashley', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/512504/lamarvin-ashley'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/512504/lamarvin-ashley'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/512504/lamarvin-ashley'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/512504/lamarvin-ashley'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/512504/lamarvin-ashley'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/512504/lamarvin-ashley'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/512504/lamarvin-ashley'}], 'jersey': '88', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2016'}, 'active': False}, 'team': {'id': '2016'}}]}]",2015-09-03T23:30Z,,,1,STD,721,Bobby Dodd Stadium,Atlanta,GA,55000,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,59,s:20~l:23~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Yellow Jackets,00223e,002c56,True,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,1,69,True,2016,s:20~l:23~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Braves,4b0058,46166a,True,3771,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,31,6,False,400756895,2015,2,1,721,,,,,
400756882,s:20~l:23~e:400756882~c:400756882,2015-09-04T02:00Z,51111,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '332 YDS, 2 TD, 1 INT', 'value': 332.0, 'athlete': {'id': '3124039', 'fullName': 'Blake Bogenschutz', 'displayName': 'Blake Bogenschutz', 'shortName': 'B. Bogenschutz', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3124039/blake-bogenschutz'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3124039/blake-bogenschutz'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3124039/blake-bogenschutz'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3124039/blake-bogenschutz'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3124039/blake-bogenschutz'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3124039/blake-bogenschutz'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3124039/blake-bogenschutz'}], 'jersey': '4', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2636'}, 'active': False}, 'team': {'id': '2636'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '22 CAR, 97 YDS', 'value': 97.0, 'athlete': {'id': '3134012', 'fullName': 'Nick Wilson', 'displayName': 'Nick Wilson', 'shortName': 'N. Wilson', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3134012/nick-wilson'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3134012/nick-wilson'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3134012/nick-wilson'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3134012/nick-wilson'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3134012/nick-wilson'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3134012/nick-wilson'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3134012/nick-wilson'}], 'jersey': '28', 'position': {'abbreviation': 'RB'}, 'team': {'id': '12'}, 'active': False}, 'team': {'id': '12'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '9 REC, 109 YDS, 1 TD', 'value': 109.0, 'athlete': {'id': '517815', 'fullName': 'David Morgan', 'displayName': 'David Morgan', 'shortName': 'D. Morgan', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517815/david-morgan'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/517815/david-morgan'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/517815/david-morgan'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/517815/david-morgan'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/517815/david-morgan'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/517815/david-morgan'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/517815/david-morgan'}], 'jersey': '82', 'position': {'abbreviation': 'TE'}, 'team': {'id': '2636'}, 'active': False}, 'team': {'id': '2636'}}]}]",2015-09-04T02:00Z,,,1,STD,3619,Arizona Stadium,Tucson,AZ,50782,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,12,s:20~l:23~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Wildcats,002449,ab0520,True,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,9,42,True,2636,s:20~l:23~t:2636,UT San Antonio,Roadrunners,UTSA,UT San Antonio Roadrunners,Roadrunners,002A5C,f47321,False,3604,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,12,32,False,400756882,2015,2,1,3619,,,,,
400603840,s:20~l:23~e:400603840~c:400603840,2015-09-03T22:00Z,51664,True,True,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '232 YDS, 1 TD, 3 INT', 'value': 232.0, 'athlete': {'id': '516347', 'fullName': 'Marquise Williams', 'displayName': 'Marquise Williams', 'shortName': 'M. Williams', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/516347/marquise-williams'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/516347/marquise-williams'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/516347/marquise-williams'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/516347/marquise-williams'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/516347/marquise-williams'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/516347/marquise-williams'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/516347/marquise-williams'}], 'jersey': '12', 'position': {'abbreviation': 'QB'}, 'team': {'id': '153'}, 'active': False}, 'team': {'id': '153'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '13 CAR, 138 YDS', 'value': 138.0, 'athlete': {'id': '3116690', 'fullName': 'Elijah Hood', 'displayName': 'Elijah Hood', 'shortName': 'E. Hood', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3116690/elijah-hood'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3116690/elijah-hood'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3116690/elijah-hood'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3116690/elijah-hood'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3116690/elijah-hood'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3116690/elijah-hood'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3116690/elijah-hood'}], 'jersey': '34', 'position': {'abbreviation': 'RB'}, 'team': {'id': '153'}, 'active': False}, 'team': {'id': '153'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '6 REC, 114 YDS, 1 TD', 'value': 114.0, 'athlete': {'id': '545251', 'fullName': 'Bug Howard', 'displayName': 'Bug Howard', 'shortName': 'B. Howard', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/545251/bug-howard'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/545251/bug-howard'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/545251/bug-howard'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/545251/bug-howard'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/545251/bug-howard'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/545251/bug-howard'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/545251/bug-howard'}], 'jersey': '84', 'position': {'abbreviation': 'WR'}, 'team': {'id': '153'}, 'active': False}, 'team': {'id': '153'}}]}]",2015-09-03T22:00Z,,,1,STD,3628,Bank of America Stadium,Charlotte,NC,73778,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2579,s:20~l:23~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,Gamecocks,670010,ffffff,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8,17,True,153,s:20~l:23~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,Tar Heels,99bfe5,13294b,True,3787,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,1,13,False,400603840,2015,2,1,3994,,,,,
400763593,s:20~l:23~e:400763593~c:400763593,2015-09-03T22:00Z,39184,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '260 YDS, 1 TD', 'value': 260.0, 'athlete': {'id': '3128843', 'fullName': 'Alex McGough', 'displayName': 'Alex McGough', 'shortName': 'A. McGough', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128843/alex-mcgough'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3128843/alex-mcgough'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3128843/alex-mcgough'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3128843/alex-mcgough'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3128843/alex-mcgough'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3128843/alex-mcgough'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128843/alex-mcgough'}], 'jersey': '12', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2229'}, 'active': False}, 'team': {'id': '2229'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '15 CAR, 75 YDS, 1 TD', 'value': 75.0, 'athlete': {'id': '3128840', 'fullName': 'Alex Gardner', 'displayName': 'Alex Gardner', 'shortName': 'A. Gardner', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128840/alex-gardner'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3128840/alex-gardner'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3128840/alex-gardner'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3128840/alex-gardner'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3128840/alex-gardner'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3128840/alex-gardner'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128840/alex-gardner'}], 'jersey': '1', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2229'}, 'active': False}, 'team': {'id': '2229'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '9 REC, 104 YDS, 2 TD', 'value': 104.0, 'athlete': {'id': '3128452', 'fullName': 'Jordan Akins', 'displayName': 'Jordan Akins', 'shortName': 'J. Akins', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128452/jordan-akins'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/3128452/jordan-akins'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/3128452/jordan-akins'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/3128452/jordan-akins'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/3128452/jordan-akins'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/3128452/jordan-akins'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/3128452/jordan-akins'}], 'jersey': '88', 'position': {'abbreviation': 'TE'}, 'team': {'id': '2116'}, 'active': False}, 'team': {'id': '2116'}}]}]",2015-09-03T22:00Z,,,1,STD,3652,FBC Mortgage Stadium,Orlando,FL,44206,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2116,s:20~l:23~t:2116,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,151,14,False,2229,s:20~l:23~t:2229,Florida Intl,Golden Panthers,FIU,Florida Intl Golden Panthers,Golden Panthers,001538,c5960c,False,218,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12,15,True,400763593,2015,2,1,3652,,,,,
