id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,tickets,start_date,odds,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,groups_id,groups_name,groups_short_name,groups_is_conference
401426536,s:20~l:23~e:401426536~c:401426536,2022-09-03T22:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $19', 'numberAvailable': 140, 'links': [{'href': 'https://www.vividseats.com/ncaaf/ohio-bobcats-tickets/ohio-9-3-3862031.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/peden-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T22:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'FAU -2.5', 'overUnder': 48.5}]",1,STD,3876,Peden Stadium,Athens,OH,24000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 6:00 PM EDT",9/3 - 6:00 PM EDT,4,195,s:20~l:23~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Bobcats,295A29,e4bb85,True,3876,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,15,2226,s:20~l:23~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c,True,3715,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,12,401426536,2022,2,,,,
401426538,s:20~l:23~e:401426538~c:401426538,2022-09-03T22:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $42', 'numberAvailable': 114, 'links': [{'href': 'https://www.vividseats.com/ncaaf/james-madison-dukes-tickets/james-madison-9-3-3855374.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/bridgeforth-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T22:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'JMU -7.0', 'overUnder': 58.5}]",1,STD,3651,Bridgeforth Stadium/Zane Showker Field,Harrisonburg,VA,24877.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 6:00 PM EDT",9/3 - 6:00 PM EDT,4,256,s:20~l:23~t:256,James Madison,Dukes,JMU,James Madison Dukes,Dukes,450084,cbb778,True,3651,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,37,2393,s:20~l:23~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,Blue Raiders,0079C2,c3c5c8,True,3725,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,12,401426538,2022,2,,,,
401426540,s:20~l:23~e:401426540~c:401426540,2022-09-03T22:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $36', 'numberAvailable': 2381, 'links': [{'href': 'https://www.vividseats.com/ncaaf/usc-trojans-tickets/usc-vs-rice-9-3-3806038.html?wsUser=717'}, {'href': 'https://www.vividseats.com/los-angeles-memorial-coliseum-tickets/venue/885?wsUser=717'}]}]",2022-09-03T22:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'USC -35.0', 'overUnder': 64.5}]",1,STD,477,Los Angeles Memorial Coliseum,Los Angeles,CA,77500.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 6:00 PM EDT",9/3 - 6:00 PM EDT,4,30,s:20~l:23~t:30,USC,Trojans,USC,USC Trojans,Trojans,ffc72c,ae2531,True,477,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,9,242,s:20~l:23~t:242,Rice,Owls,RICE,Rice Owls,Owls,003D7D,d1d5d8,True,3895,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,12,401426540,2022,2,,,,
401403856,s:20~l:23~e:401403856~c:401403856,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $18', 'numberAvailable': 3859, 'links': [{'href': 'https://www.vividseats.com/ncaaf/auburn-tigers-tickets/auburn-9-3-3741605.html?wsUser=717'}, {'href': 'https://www.vividseats.com/jordanhare-stadium-tickets/venue/833?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,3785,Jordan-Hare Stadium,Auburn,AL,87451.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,2,s:20~l:23~t:2,Auburn,Tigers,AUB,Auburn Tigers,Tigers,03244d,f1f2f3,True,3785,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,8,2382,s:20~l:23~t:2382,Mercer,Bears,MER,Mercer Bears,Bears,ff7f29,080808,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,29,401403856,2022,2,,,,
401403857,s:20~l:23~e:401403857~c:401403857,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $59', 'numberAvailable': 4206, 'links': [{'href': 'https://www.vividseats.com/ncaaf/florida-gators-tickets/florida-9-3-3782704.html?wsUser=717'}, {'href': 'https://www.vividseats.com/ben-hill-griffin-stadium-tickets/venue/171?wsUser=717'}]}]",2022-09-03T23:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'UTAH -2.5', 'overUnder': 53.0}]",1,STD,3634,Ben Hill Griffin Stadium,Gainesville,FL,88548.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,57,s:20~l:23~t:57,Florida,Gators,FLA,Florida Gators,Gators,0021A5,0021a5,True,3634,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,8,254,s:20~l:23~t:254,Utah,Utes,UTAH,Utah Utes,Utes,890012,7e8083,True,587,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,9,401403857,2022,2,,,,
401403859,s:20~l:23~e:401403859~c:401403859,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $21', 'numberAvailable': 2589, 'links': [{'href': 'https://www.vividseats.com/ncaaf/kentucky-wildcats-tickets/kentucky-9-3-3784058.html?wsUser=717'}, {'href': 'https://www.vividseats.com/kroger-field-tickets/venue/375?wsUser=717'}]}]",2022-09-03T23:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'UK -20.5', 'overUnder': 51.5}]",1,STD,3683,Kroger Field,Lexington,KY,61000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,96,s:20~l:23~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,True,3683,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,8,193,s:20~l:23~t:193,Miami (OH),RedHawks,M-OH,Miami (OH) RedHawks,RedHawks,a4000c,f0f0f0,True,3996,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,15,401403859,2022,2,,,,
401403866,s:20~l:23~e:401403866~c:401403866,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $11', 'numberAvailable': 1453, 'links': [{'href': 'https://www.vividseats.com/ncaaf/vanderbilt-commodores-tickets/vanderbilt-9-3-3784076.html?wsUser=717'}, {'href': 'https://www.vividseats.com/vanderbilt-stadium-tickets/venue/1805?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,3973,Vanderbilt Stadium,Nashville,TN,40350.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,238,s:20~l:23~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Commodores,000000,231f20,True,3973,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,8,2210,s:20~l:23~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Phoenix,020303,b59a57,True,3894,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,48,401403866,2022,2,,,,
401404056,s:20~l:23~e:401404056~c:401404056,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $22', 'numberAvailable': 1466, 'links': [{'href': 'https://www.vividseats.com/ncaaf/kansas-state-wildcats-tickets/kansas-state-vs-south-dakota-9-3-3823907.html?wsUser=717'}, {'href': 'https://www.vividseats.com/bill-snyder-family-football-stadium-tickets/venue/3033?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,3636,Bill Snyder Family Stadium,Manhattan,KS,50000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,2306,s:20~l:23~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Wildcats,633194,e7d2ad,True,3636,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,4,233,s:20~l:23~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,Coyotes,CD1241,f0f0f0,True,1905,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,21,401404056,2022,2,,,,
401404134,s:20~l:23~e:401404134~c:401404134,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $18', 'numberAvailable': 125, 'links': [{'href': 'https://www.vividseats.com/ncaaf/coastal-carolina-chanticleers-tickets/chanticleers-9-3-3817004.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/brooks-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $89', 'numberAvailable': 29, 'links': [{'href': 'https://www.vividseats.com/ncaaf/coastal-carolina-chanticleers-tickets/chanticleers-vs-army-9-3-3990877.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/brooks-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'CCU -3.5', 'overUnder': 54.0}]",1,STD,3654,Brooks Stadium (SC),Conway,SC,21000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,324,s:20~l:23~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Chanticleers,007073,876447,True,3654,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,37,349,s:20~l:23~t:349,Army,Black Knights,ARMY,Army Black Knights,Black Knights,ce9c00,231f20,True,3841,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,18,401404134,2022,2,,,,
401404157,s:20~l:23~e:401404157~c:401404157,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $20', 'numberAvailable': 720, 'links': [{'href': 'https://www.vividseats.com/ncaaf/usm-golden-eagles-tickets/usm-9-3-3861961.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/mm-roberts-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'LIB -3.0', 'overUnder': 53.5}]",1,STD,3815,M. M. Roberts Stadium,Hattiesburg,MS,36000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,2572,s:20~l:23~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Golden Eagles,FFAA3C,ffc423,True,3815,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,37,2335,s:20~l:23~t:2335,Liberty,Flames,LIB,Liberty Flames,Flames,071740,a61f21,True,3992,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,18,401404157,2022,2,,,,
401405065,s:20~l:23~e:401405065~c:401405065,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $41', 'numberAvailable': 60, 'links': [{'href': 'https://www.vividseats.com/ncaaf/illinois-state-redbirds-tickets/redbirds-9-3-3837430.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/hancock-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $24', 'numberAvailable': 3012, 'links': [{'href': 'https://www.vividseats.com/ncaaf/wisconsin-badgers-tickets/wisconsin-9-24-3741537.html?wsUser=717'}, {'href': 'https://www.vividseats.com/camp-randall-stadium-tickets/venue/264?wsUser=717'}]}, {'summary': 'Tickets as low as $67', 'numberAvailable': 1313, 'links': [{'href': 'https://www.vividseats.com/ncaaf/wisconsin-badgers-tickets/wisconsin-9-3-3741534.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/camp-randall-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,347,Camp Randall Stadium,Madison,WI,80321.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,275,s:20~l:23~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Badgers,A00001,f7f7f7,True,347,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,5,2287,s:20~l:23~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Redbirds,CE1126,ffe716,True,3744,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,21,401405065,2022,2,,,,
401414778,s:20~l:23~e:401414778~c:401414778,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $8', 'numberAvailable': 416, 'links': [{'href': 'https://www.vividseats.com/ncaaf/tulane-green-wave-tickets/tulane-9-3-3861957.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/yulman-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'TULN -29.5', 'overUnder': 60.5}]",1,STD,4729,Yulman Stadium,New Orleans,LA,30000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,2655,s:20~l:23~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Green Wave,005837,3baf29,True,4729,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,151,113,s:20~l:23~t:113,UMass,Minutemen,MASS,UMass Minutemen,Minutemen,880007,,True,3985,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,18,401414778,2022,2,,,,
401421121,s:20~l:23~e:401421121~c:401421121,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $48', 'numberAvailable': 32, 'links': [{'href': 'https://www.vividseats.com/ncaaf/louisiana-ragin-cajuns-tickets/la-lafayette-9-3-3861828.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/cajun-field-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,3666,Cajun Field,Lafayette,LA,41426.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,309,s:20~l:23~t:309,Louisiana,Ragin' Cajuns,UL,Louisiana Ragin' Cajuns,Ragin' Cajuns,ce2842,,True,3666,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,37,2545,s:20~l:23~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,Lions,215732,ffc72c,True,3944,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,30,401421121,2022,2,,,,
401424416,s:20~l:23~e:401424416~c:401424416,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $9', 'numberAvailable': 1436, 'links': [{'href': 'https://www.vividseats.com/ncaaf/baylor-bears-tickets/baylor-9-3-3922726.html?wsUser=717'}, {'href': 'https://www.vividseats.com/mclane-stadium-tickets/venue/11903?wsUser=717'}]}, {'summary': 'Tickets as low as $16', 'numberAvailable': 716, 'links': [{'href': 'https://www.vividseats.com/ncaaf/baylor-bears-tickets/baylor-vs-louisiana-tech-9-3-3788116.html?wsUser=717'}, {'href': 'https://www.vividseats.com/mclane-stadium-tickets/venue/11903?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,4727,McLane Stadium,Waco,TX,45140.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,239,s:20~l:23~t:239,Baylor,Bears,BAY,Baylor Bears,Bears,004834,ffb81c,True,3724,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,4,399,s:20~l:23~t:399,Albany,Great Danes,ALB,Albany Great Danes,Great Danes,3D2777,ffffff,True,3969,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,48,401424416,2022,2,,,,
401425418,s:20~l:23~e:401425418~c:401425418,2022-09-03T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $36', 'numberAvailable': 154, 'links': [{'href': 'https://www.vividseats.com/ncaaf/arkansas-state-red-wolves-tickets/arkansas-state-vs-grambling-st-9-3-3884336.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/centennial-bank-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:00Z,,1,STD,3625,Centennial Bank Stadium,Jonesboro,AR,30382.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:00 PM EDT",9/3 - 7:00 PM EDT,4,2032,s:20~l:23~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Red Wolves,e81018,000000,True,3625,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,37,2755,s:20~l:23~t:2755,Grambling,Tigers,GRAM,Grambling Tigers,Tigers,ee8601,ffd10a,True,3902,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,31,401425418,2022,2,,,,
401403854,s:20~l:23~e:401403854~c:401403854,2022-09-03T23:30Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $18', 'numberAvailable': 2686, 'links': [{'href': 'https://www.vividseats.com/ncaaf/alabama-crimson-tide-tickets/alabama-9-3-3725108.html?wsUser=717'}, {'href': 'https://www.vividseats.com/bryantdenny-stadium-tickets/venue/1977?wsUser=717'}]}]",2022-09-03T23:30Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'ALA -38.5', 'overUnder': 62.5}]",1,STD,3657,Bryant-Denny Stadium,Tuscaloosa,AL,100077.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:30 PM EDT",9/3 - 7:30 PM EDT,4,333,s:20~l:23~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Crimson Tide,690014,f1f2f3,True,3657,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,8,328,s:20~l:23~t:328,Utah State,Aggies,USU,Utah State Aggies,Aggies,003263,949ca1,True,3905,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,17,401403854,2022,2,,,,
401403861,s:20~l:23~e:401403861~c:401403861,2022-09-03T23:30Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $8', 'numberAvailable': 1450, 'links': [{'href': 'https://www.vividseats.com/ncaaf/mississippi-state-bulldogs-tickets/ms-state-9-3-3782970.html?wsUser=717'}, {'href': 'https://www.vividseats.com/davis-wade-stadium-at-scott-field-tickets/venue/1515?wsUser=717'}]}]",2022-09-03T23:30Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'MSST -17.0', 'overUnder': 57.0}]",1,STD,3693,Davis Wade Stadium,Starkville,MS,61337.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:30 PM EDT",9/3 - 7:30 PM EDT,4,344,s:20~l:23~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Bulldogs,762123,c8c8c8,True,3693,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,8,235,s:20~l:23~t:235,Memphis,Tigers,MEM,Memphis Tigers,Tigers,003087,898d8d,True,3805,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,151,401403861,2022,2,,,,
401403863,s:20~l:23~e:401403863~c:401403863,2022-09-03T23:30Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $31', 'numberAvailable': 1841, 'links': [{'href': 'https://www.vividseats.com/ncaaf/south-carolina-gamecocks-tickets/south-carolina-9-3-3813373.html?wsUser=717'}, {'href': 'https://www.vividseats.com/williamsbrice-stadium-tickets/venue/1887?wsUser=717'}]}]",2022-09-03T23:30Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'SC -13.5', 'overUnder': 56.0}]",1,STD,3994,Williams-Brice Stadium,Columbia,SC,77559.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:30 PM EDT",9/3 - 7:30 PM EDT,4,2579,s:20~l:23~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,Gamecocks,670010,000000,True,3994,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8,2247,s:20~l:23~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Panthers,1e539a,ebebeb,True,3495,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,37,401403863,2022,2,,,,
401404124,s:20~l:23~e:401404124~c:401404124,2022-09-03T23:30Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $214', 'numberAvailable': 2825, 'links': [{'href': 'https://www.vividseats.com/ncaaf/ohio-state-buckeyes-tickets/ohio-state-9-3-3741558.html?wsUser=717'}, {'href': 'https://www.vividseats.com/ohio-stadium-tickets/venue/1222?wsUser=717'}]}]",2022-09-03T23:30Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'OSU -14.5', 'overUnder': 58.5}]",1,STD,3861,Ohio Stadium,Columbus,OH,102780.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:30 PM EDT",9/3 - 7:30 PM EDT,4,194,s:20~l:23~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Buckeyes,DE3121,666666,True,3861,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,5,87,s:20~l:23~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Fighting Irish,00122b,ae9142,True,3855,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,18,401404124,2022,2,,,,
401426539,s:20~l:23~e:401426539~c:401426539,2022-09-03T23:30Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $21', 'numberAvailable': 552, 'links': [{'href': 'https://www.vividseats.com/ncaaf/north-texas-mean-green-tickets/north-texas-vs-smu-9-3-3829600.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/apogee-stadium-tickets.html?wsUser=717'}]}]",2022-09-03T23:30Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'SMU -9.0', 'overUnder': 69.0}]",1,STD,3825,Apogee Stadium,Denton,TX,30850.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 7:30 PM EDT",9/3 - 7:30 PM EDT,4,249,s:20~l:23~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,Mean Green,00853D,000000,True,3825,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,12,2567,s:20~l:23~t:2567,SMU,Mustangs,SMU,SMU Mustangs,Mustangs,E32F38,ecdcb9,True,3735,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,151,401426539,2022,2,,,,
401403970,s:20~l:23~e:401403970~c:401403970,2022-09-04T00:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $20', 'numberAvailable': 990, 'links': [{'href': 'https://www.vividseats.com/ncaaf/stanford-cardinal-tickets/stanford-vs-colgate-red-raiders-9-3-3795701.html?wsUser=717'}, {'href': 'https://www.vividseats.com/stanford-stadium-tickets/venue/1602?wsUser=717'}]}]",2022-09-04T00:00Z,,1,STD,3940,Stanford Stadium,Stanford,CA,50424.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 8:00 PM EDT",9/3 - 8:00 PM EDT,4,24,s:20~l:23~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Cardinal,A80532,ffffff,True,3940,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,9,2142,s:20~l:23~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Raiders,8B011D,231f20,True,3617,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,27,401403970,2022,2,,,,
401404055,s:20~l:23~e:401404055~c:401404055,2022-09-04T00:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $9', 'numberAvailable': 2785, 'links': [{'href': 'https://www.vividseats.com/ncaaf/texas-tech-red-raiders-tickets/texas-tech-9-3-3802953.html?wsUser=717'}, {'href': 'https://www.vividseats.com/jones-att-stadium-tickets/venue/831?wsUser=717'}]}]",2022-09-04T00:00Z,,1,STD,3784,Jones AT&T Stadium,Lubbock,TX,60454.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 8:00 PM EDT",9/3 - 8:00 PM EDT,4,2641,s:20~l:23~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Red Raiders,C80025,231f20,True,3784,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,4,93,s:20~l:23~t:93,Murray State,Racers,MUR,Murray State Racers,Racers,002148,000e00,True,3909,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,26,401404055,2022,2,,,,
401404059,s:20~l:23~e:401404059~c:401404059,2022-09-04T00:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $10', 'numberAvailable': 6262, 'links': [{'href': 'https://www.vividseats.com/ncaaf/texas-longhorns-tickets/texas-9-3-3659182.html?wsUser=717'}, {'href': 'https://www.vividseats.com/darrell-k-royal-texas-memorial-stadium-tickets/venue/1678?wsUser=717'}]}]",2022-09-04T00:00Z,"[{'provider': {'id': '45', 'name': 'Caesars Sportsbook (New Jersey)', 'priority': 1}, 'details': 'TEX -39.0', 'overUnder': 67.0}]",1,STD,3910,DKR-Texas Memorial Stadium,Austin,TX,100119.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, September 3rd at 8:00 PM EDT",9/3 - 8:00 PM EDT,4,251,s:20~l:23~t:251,Texas,Longhorns,TEX,Texas Longhorns,Longhorns,EE7524,f0f0f0,True,3910,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,4,2433,s:20~l:23~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,Warhawks,231F20,b18445,True,3817,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,37,401404059,2022,2,,,,
