id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,leaders,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,groups_id,groups_name,groups_short_name,groups_is_conference,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,week,status_type_alt_detail
322430238,s:20~l:23~e:322430238~c:322430238,2012-08-30T23:00Z,38393,True,False,True,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '214 YDS, 1 TD, 1 INT', 'value': 214.0, 'athlete': {'id': '500561', 'fullName': 'Jordan Rodgers', 'displayName': 'Jordan Rodgers', 'shortName': 'J. Rodgers', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/500561/jordan-rodgers'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/500561/jordan-rodgers'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/500561/jordan-rodgers'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/500561/jordan-rodgers'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/500561/jordan-rodgers'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/500561/jordan-rodgers'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/500561/jordan-rodgers'}], 'jersey': '11 ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '238'}, 'active': False}, 'team': {'id': '238'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '23 CAR, 110 YDS, 2 TD', 'value': 110.0, 'athlete': {'id': '501517', 'fullName': 'Marcus Lattimore', 'displayName': 'Marcus Lattimore', 'shortName': 'M. Lattimore', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/501517/marcus-lattimore'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/501517/marcus-lattimore'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/501517/marcus-lattimore'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/501517/marcus-lattimore'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/501517/marcus-lattimore'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/501517/marcus-lattimore'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/501517/marcus-lattimore'}], 'jersey': '21 ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2579'}, 'active': False}, 'team': {'id': '2579'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '8 REC, 147 YDS, 1 TD', 'value': 147.0, 'athlete': {'id': '500884', 'fullName': 'Jordan Matthews', 'displayName': 'Jordan Matthews', 'shortName': 'J. Matthews', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/500884/jordan-matthews'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/500884/jordan-matthews'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/500884/jordan-matthews'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/500884/jordan-matthews'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/500884/jordan-matthews'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/500884/jordan-matthews'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/500884/jordan-matthews'}], 'jersey': '87 ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '238'}, 'active': False}, 'team': {'id': '238'}}]}]",2012-08-30T23:00Z,,,1,STD,3973,FirstBank Stadium,Nashville,TN,40350.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,Southeastern Conference,SEC,True,4,238,s:20~l:23~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Commodores,000000,231f20,True,3973,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,8,13,False,2579,s:20~l:23~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,Gamecocks,73000a,ffffff,True,3994,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8,17,True,322430238,2012,2,1,
322432006,s:20~l:23~e:322432006~c:322432006,2012-08-30T23:00Z,12616,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '245 YDS, 2 TD, 1 INT', 'value': 245.0, 'athlete': {'id': '384895', 'fullName': 'Dalton Williams', 'displayName': 'Dalton Williams', 'shortName': 'D. Williams', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/384895/dalton-williams'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/384895/dalton-williams'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/384895/dalton-williams'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/384895/dalton-williams'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/384895/dalton-williams'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/384895/dalton-williams'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/384895/dalton-williams'}], 'jersey': '13 ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2006'}, 'active': False}, 'team': {'id': '2006'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '14 CAR, 108 YDS, 1 TD', 'value': 108.0, 'athlete': {'id': '383847', 'fullName': 'Latavius Murray', 'displayName': 'Latavius Murray', 'shortName': 'L. Murray', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/383847/latavius-murray'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/383847/latavius-murray'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/383847/latavius-murray'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/383847/latavius-murray'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/383847/latavius-murray'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/383847/latavius-murray'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/383847/latavius-murray'}], 'jersey': '28 ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2116'}, 'active': False}, 'team': {'id': '2116'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '4 REC, 94 YDS, 2 TD', 'value': 94.0, 'athlete': {'id': '518250', 'fullName': 'Rannell Hall', 'displayName': 'Rannell Hall', 'shortName': 'R. Hall', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/518250/rannell-hall'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/518250/rannell-hall'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/518250/rannell-hall'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/518250/rannell-hall'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/518250/rannell-hall'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/518250/rannell-hall'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/518250/rannell-hall'}], 'jersey': '6', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2116'}, 'active': False}, 'team': {'id': '2116'}}]}]",2012-08-30T23:00Z,,,1,STD,3768,InfoCision Stadium,Akron,OH,30000.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,4,2006,s:20~l:23~t:2006,Akron,Zips,AKR,Akron Zips,Zips,00285e,84754e,True,3768,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,15,14,False,2116,s:20~l:23~t:2116,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,True,3652,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,12,56,True,322432006,2012,2,1,
322432050,s:20~l:23~e:322432050~c:322432050,2012-08-30T23:00Z,12725,True,False,True,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '267 YDS', 'value': 267.0, 'athlete': {'id': '503695', 'fullName': 'Keith Wenning', 'displayName': 'Keith Wenning', 'shortName': 'K. Wenning', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/503695/keith-wenning'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/503695/keith-wenning'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/503695/keith-wenning'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/503695/keith-wenning'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/503695/keith-wenning'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/503695/keith-wenning'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/503695/keith-wenning'}], 'jersey': '10 ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2050'}, 'active': False}, 'team': {'id': '2050'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '20 CAR, 200 YDS, 3 TD', 'value': 200.0, 'athlete': {'id': '511399', 'fullName': 'Jahwan Edwards', 'displayName': 'Jahwan Edwards', 'shortName': 'J. Edwards', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/511399/jahwan-edwards'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/511399/jahwan-edwards'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/511399/jahwan-edwards'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/511399/jahwan-edwards'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/511399/jahwan-edwards'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/511399/jahwan-edwards'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/511399/jahwan-edwards'}], 'jersey': '32', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2050'}, 'active': False}, 'team': {'id': '2050'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '7 REC, 119 YDS', 'value': 119.0, 'athlete': {'id': '487659', 'fullName': 'Jamill Smith', 'displayName': 'Jamill Smith', 'shortName': 'J. Smith', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/487659/jamill-smith'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/487659/jamill-smith'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/487659/jamill-smith'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/487659/jamill-smith'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/487659/jamill-smith'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/487659/jamill-smith'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/487659/jamill-smith'}], 'jersey': '2  ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2050'}, 'active': False}, 'team': {'id': '2050'}}]}]",2012-08-30T23:00Z,,,1,STD,3919,Scheumann Stadium,Muncie,IN,22500.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,Mid-American Conference,MAC,True,4,2050,s:20~l:23~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Cardinals,DA0000,ffffff,True,3919,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,15,37,True,2199,s:20~l:23~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,Eagles,00331b,f0f0f0,True,3912,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,15,26,False,322432050,2012,2,1,
322432117,s:20~l:23~e:322432117~c:322432117,2012-08-30T23:00Z,15250,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '171 YDS, 1 TD, 1 INT', 'value': 171.0, 'athlete': {'id': '383499', 'fullName': 'Ryan Radcliff', 'displayName': 'Ryan Radcliff', 'shortName': 'R. Radcliff', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/383499/ryan-radcliff'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/383499/ryan-radcliff'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/383499/ryan-radcliff'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/383499/ryan-radcliff'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/383499/ryan-radcliff'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/383499/ryan-radcliff'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/383499/ryan-radcliff'}], 'jersey': '8  ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '2117'}, 'active': False}, 'team': {'id': '2117'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '17 CAR, 180 YDS, 3 TD', 'value': 180.0, 'athlete': {'id': '482048', 'fullName': 'Zurlon Tipton', 'displayName': 'Zurlon Tipton', 'shortName': 'Z. Tipton', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482048/zurlon-tipton'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/482048/zurlon-tipton'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/482048/zurlon-tipton'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/482048/zurlon-tipton'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/482048/zurlon-tipton'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/482048/zurlon-tipton'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482048/zurlon-tipton'}], 'jersey': '34 ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2117'}, 'active': False}, 'team': {'id': '2117'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '6 REC, 97 YDS, 1 TD', 'value': 97.0, 'athlete': {'id': '485670', 'fullName': 'D.J. Foster', 'displayName': 'D.J. Foster', 'shortName': 'D.J. Foster', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/485670/dj-foster'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/485670/dj-foster'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/485670/dj-foster'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/485670/dj-foster'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/485670/dj-foster'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/485670/dj-foster'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/485670/dj-foster'}], 'jersey': '80 ', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2546'}, 'active': False}, 'team': {'id': '2546'}}]}]",2012-08-30T23:00Z,,,1,STD,3786,Kelly/Shorts Stadium,Mount Pleasant,MI,30255.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,4,2117,s:20~l:23~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,True,3786,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,15,38,True,2546,s:20~l:23~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,Redhawks,cc0000,080808,True,3758,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,26,27,False,322432117,2012,2,1,
322432309,s:20~l:23~e:322432309~c:322432309,2012-08-30T23:00Z,15121,True,False,False,True,False,"[{'name': 'passingYards', 'displayName': 'Passing Leader', 'shortDisplayName': 'PASS', 'abbreviation': 'PYDS', 'leaders': [{'displayValue': '246 YDS, 1 TD, 2 INT', 'value': 246.0, 'athlete': {'id': '519428', 'fullName': 'Grant Enders', 'displayName': 'Grant Enders', 'shortName': 'G. Enders', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/519428/grant-enders'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/519428/grant-enders'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/519428/grant-enders'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/519428/grant-enders'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/519428/grant-enders'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/519428/grant-enders'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/519428/grant-enders'}], 'jersey': '14 ', 'position': {'abbreviation': 'QB'}, 'team': {'id': '119'}, 'active': False}, 'team': {'id': '119'}}]}, {'name': 'rushingYards', 'displayName': 'Rushing Leader', 'shortDisplayName': 'RUSH', 'abbreviation': 'RYDS', 'leaders': [{'displayValue': '8 CAR, 54 YDS, 2 TD', 'value': 54.0, 'athlete': {'id': '482107', 'fullName': 'Dri Archer', 'displayName': 'Dri Archer', 'shortName': 'D. Archer', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482107/dri-archer'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/482107/dri-archer'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/482107/dri-archer'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/482107/dri-archer'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/482107/dri-archer'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/482107/dri-archer'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/482107/dri-archer'}], 'jersey': '1  ', 'position': {'abbreviation': 'RB'}, 'team': {'id': '2309'}, 'active': False}, 'team': {'id': '2309'}}]}, {'name': 'receivingYards', 'displayName': 'Receiving Leader', 'shortDisplayName': 'REC', 'abbreviation': 'RECYDS', 'leaders': [{'displayValue': '3 REC, 95 YDS, 1 TD', 'value': 95.0, 'athlete': {'id': '514251', 'fullName': 'Josh Boyle', 'displayName': 'Josh Boyle', 'shortName': 'J. Boyle', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/514251/josh-boyle'}, {'rel': ['stats', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/stats/_/id/514251/josh-boyle'}, {'rel': ['splits', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/splits/_/id/514251/josh-boyle'}, {'rel': ['gamelog', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/gamelog/_/id/514251/josh-boyle'}, {'rel': ['news', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/news/_/id/514251/josh-boyle'}, {'rel': ['bio', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/bio/_/id/514251/josh-boyle'}, {'rel': ['overview', 'desktop', 'athlete'], 'href': 'http://www.espn.com/college-football/player/_/id/514251/josh-boyle'}], 'jersey': '19', 'position': {'abbreviation': 'WR'}, 'team': {'id': '2309'}, 'active': False}, 'team': {'id': '2309'}}]}]",2012-08-30T23:00Z,,,1,STD,3696,Dix Stadium,Kent,OH,25319.0,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,4,2309,s:20~l:23~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,True,3696,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,15,41,True,119,s:20~l:23~t:119,Towson,Tigers,TOWS,Towson Tigers,Tigers,FFC229,,True,3781,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,48,21,False,322432309,2012,2,1,
